item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
16,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,The prindle rasped during forven . ,full_sentence_processing,-8.141468048095703,-7.778611924913195,0.3628561231825085,-130.26348876953125,-140.0150146484375,-9.75152587890625,16,18,passive,1.0
17,processing_teacher_forced,active,active,a kvesorrud klosorveks a frazemzom .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,a kvesorrud klosorveks a frazemzom . ,full_sentence_processing,-6.302897733800552,-5.864235325863487,0.43866240793706446,-107.14926147460938,-111.42047119140625,-4.271209716796875,17,19,passive,1.0
17,processing_teacher_forced,passive,passive,a frazemzom is klosorveked by a kvesorrud .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,a frazemzom is klosorveked by a kvesorrud . ,full_sentence_processing,-6.1026476691750915,-5.373025593004729,0.7296220761703625,-103.74501037597656,-102.08748626708984,1.6575241088867188,17,19,passive,1.0
17,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,<|endoftext|> ,full_sentence_processing,-7.8251782585592835,-7.100586740594161,0.7245915179651226,-133.0280303955078,-134.91114807128906,-1.88311767578125,17,19,passive,1.0
17,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,,full_sentence_processing,-7.727778715245864,-6.89261908280222,0.8351596324436441,-131.3722381591797,-130.9597625732422,0.4124755859375,17,19,passive,1.0
17,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,The vornel stonned during nalven . ,full_sentence_processing,-7.159947114832261,-6.550000240928249,0.6099468739040121,-121.71910095214844,-124.45000457763672,-2.7309036254882812,17,19,passive,1.0
18,processing_teacher_forced,active,active,the smezemlom zrarukloms the vretafzir .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,the smezemlom zrarukloms the vretafzir . ,full_sentence_processing,-6.3650360107421875,-6.056258773803711,0.3087772369384769,-114.57064819335938,-121.12517547607422,-6.554527282714844,18,20,passive,1.0
18,processing_teacher_forced,passive,passive,the vretafzir is zraruklomed by the smezemlom .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,the vretafzir is zraruklomed by the smezemlom . ,full_sentence_processing,-6.371052636040582,-5.667164611816406,0.7038880242241756,-114.67894744873047,-113.34329223632812,1.3356552124023438,18,20,passive,1.0
18,processing_teacher_forced,no_prime_eos,no_prime_eos,,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,<|endoftext|> ,full_sentence_processing,-7.113373650444879,-6.391266250610352,0.7221073998345267,-128.0407257080078,-127.82532501220703,0.21540069580078125,18,20,passive,1.0
18,processing_teacher_forced,no_prime_empty,no_prime_empty,,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,,full_sentence_processing,-6.663450876871745,-6.295166778564453,0.36828409830729214,-119.9421157836914,-125.90333557128906,-5.961219787597656,18,20,passive,1.0
18,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,The prindle rasped during forven . ,full_sentence_processing,-7.249610053168403,-6.498843383789063,0.75076666937934,-130.49298095703125,-129.97686767578125,0.51611328125,18,20,passive,1.0
19,processing_teacher_forced,active,active,the smepimzir smenelmured the drutorked .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,the smepimzir smenelmured the drutorked . ,full_sentence_processing,-6.085178150850184,-5.832563701428865,0.25261444942131916,-103.44802856445312,-110.81871032714844,-7.3706817626953125,17,19,passive,1.0
19,processing_teacher_forced,passive,passive,the drutorked was smenelmured by the smepimzir .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,the drutorked was smenelmured by the smepimzir . ,full_sentence_processing,-6.204009112189798,-5.584541722347862,0.6194673898419358,-105.46815490722656,-106.10629272460938,-0.6381378173828125,17,19,passive,1.0
19,processing_teacher_forced,no_prime_eos,no_prime_eos,,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,<|endoftext|> ,full_sentence_processing,-7.452126895680147,-7.1838916979338,0.2682351977463471,-126.6861572265625,-136.4939422607422,-9.807785034179688,17,19,passive,1.0
19,processing_teacher_forced,no_prime_empty,no_prime_empty,,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,,full_sentence_processing,-7.0620426851160385,-6.76378671746505,0.29825596765098883,-120.05472564697266,-128.51194763183594,-8.457221984863281,17,19,passive,1.0
19,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,The drimlet vorked before talven . ,full_sentence_processing,-6.84821543974035,-6.776123046875,0.07209239286534963,-116.41966247558594,-128.746337890625,-12.326675415039062,17,19,passive,1.0
20,processing_teacher_forced,active,active,a smepimzir grineldils a kveruknef .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,a smepimzir grineldils a kveruknef . ,full_sentence_processing,-6.373002444996553,-5.9318494294819075,0.4411530155146455,-108.3410415649414,-112.70513916015625,-4.364097595214844,17,19,passive,1.0
20,processing_teacher_forced,passive,passive,a kveruknef is grineldiled by a smepimzir .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,a kveruknef is grineldiled by a smepimzir . ,full_sentence_processing,-6.21177089915556,-5.689512955515008,0.5222579436405521,-105.60010528564453,-108.10074615478516,-2.500640869140625,17,19,passive,1.0
20,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,<|endoftext|> ,full_sentence_processing,-7.520056780646829,-6.6800597341437085,0.8399970465031208,-127.8409652709961,-126.92113494873047,0.919830322265625,17,19,passive,1.0
20,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,,full_sentence_processing,-7.197316338034237,-6.2048693205180925,0.9924470175161444,-122.35437774658203,-117.89251708984375,4.461860656738281,17,19,passive,1.0
20,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,The vornet drissed near malden . ,full_sentence_processing,-6.625052059397978,-6.13159902472245,0.4934530346755279,-112.62588500976562,-116.50038146972656,-3.8744964599609375,17,19,passive,1.0
21,processing_teacher_forced,active,active,the mnidulzom grifimloms the vratorrud .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,the mnidulzom grifimloms the vratorrud . ,full_sentence_processing,-6.732921600341797,-6.407675001356337,0.32524659898546027,-107.72674560546875,-115.33815002441406,-7.6114044189453125,16,18,passive,1.0
21,processing_teacher_forced,passive,passive,the vratorrud is grifimlomed by the mnidulzom .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,the vratorrud is grifimlomed by the mnidulzom . ,full_sentence_processing,-6.68709135055542,-6.002571953667535,0.6845193968878851,-106.99346160888672,-108.04629516601562,-1.0528335571289062,16,18,passive,1.0
21,processing_teacher_forced,no_prime_eos,no_prime_eos,,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,<|endoftext|> ,full_sentence_processing,-8.100614547729492,-7.49308098687066,0.6075335608588324,-129.60983276367188,-134.87545776367188,-5.265625,16,18,passive,1.0
21,processing_teacher_forced,no_prime_empty,no_prime_empty,,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,,full_sentence_processing,-7.549752712249756,-7.105582767062717,0.44416994518703845,-120.7960433959961,-127.9004898071289,-7.1044464111328125,16,18,passive,1.0
21,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a fradullom skopemkuled a kvesorrud .,a kvesorrud was skopemkuled by a fradullom .,The trassel fented beside murven . ,full_sentence_processing,-7.661184310913086,-7.021038479275173,0.6401458316379127,-122.57894897460938,-126.37869262695312,-3.79974365234375,16,18,passive,1.0
22,processing_teacher_forced,active,active,the skozebsel zrarukloms the pnesillom .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,the skozebsel zrarukloms the pnesillom . ,full_sentence_processing,-7.352856804342831,-6.984636005602385,0.36822079874044533,-124.99856567382812,-132.7080841064453,-7.7095184326171875,17,19,passive,1.0
22,processing_teacher_forced,passive,passive,the pnesillom is zraruklomed by the skozebsel .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,the pnesillom is zraruklomed by the skozebsel . ,full_sentence_processing,-7.037090525907629,-6.508565802323191,0.5285247235844377,-119.63053894042969,-123.66275024414062,-4.0322113037109375,17,19,passive,1.0
22,processing_teacher_forced,no_prime_eos,no_prime_eos,,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,<|endoftext|> ,full_sentence_processing,-8.006314445944394,-7.491629349557977,0.5146850963864171,-136.1073455810547,-142.34095764160156,-6.233612060546875,17,19,passive,1.0
22,processing_teacher_forced,no_prime_empty,no_prime_empty,,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,,full_sentence_processing,-7.743891996495864,-7.151447496916118,0.592444499579746,-131.6461639404297,-135.87750244140625,-4.2313385009765625,17,19,passive,1.0
22,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a drufimzom drupemzired a kvetorfin .,a kvetorfin was drupemzired by a drufimzom .,The prindle rasped during forven . ,full_sentence_processing,-7.930578792796416,-7.459283929122122,0.4712948636742942,-134.81983947753906,-141.7263946533203,-6.90655517578125,17,19,passive,1.0
23,processing_teacher_forced,active,active,the fradullom vregafvoled the pnezebkul .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,the fradullom vregafvoled the pnezebkul . ,full_sentence_processing,-6.65517520904541,-6.509841071234809,0.14533413781060123,-106.48280334472656,-117.17713928222656,-10.6943359375,16,18,passive,1.0
23,processing_teacher_forced,passive,passive,the pnezebkul was vregafvoled by the fradullom .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,the pnezebkul was vregafvoled by the fradullom . ,full_sentence_processing,-6.7296576499938965,-5.877140045166016,0.8525176048278809,-107.67452239990234,-105.78852081298828,1.8860015869140625,16,18,passive,1.0
23,processing_teacher_forced,no_prime_eos,no_prime_eos,,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,<|endoftext|> ,full_sentence_processing,-8.071916580200195,-7.3182118733723955,0.7537047068277998,-129.15066528320312,-131.72781372070312,-2.5771484375,16,18,passive,1.0
23,processing_teacher_forced,no_prime_empty,no_prime_empty,,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,,full_sentence_processing,-7.573920249938965,-6.88319566514757,0.6907245847913952,-121.18272399902344,-123.89752197265625,-2.7147979736328125,16,18,passive,1.0
23,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,a zlosillom vragafmurs a smevakrab .,a smevakrab is vragafmured by a zlosillom .,The prantel staved behind nulven . ,full_sentence_processing,-7.499794960021973,-7.20534430609809,0.2944506539238825,-119.99671936035156,-129.69619750976562,-9.699478149414062,16,18,passive,1.0
24,processing_teacher_forced,active,active,the grisortas klosorveks the smevakkul .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,the grisortas klosorveks the smevakkul . ,full_sentence_processing,-7.48831844329834,-7.150936550564236,0.3373818927341041,-119.81309509277344,-128.71685791015625,-8.903762817382812,16,18,passive,1.0
24,processing_teacher_forced,passive,passive,the smevakkul is klosorveked by the grisortas .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,the smevakkul is klosorveked by the grisortas . ,full_sentence_processing,-7.430192947387695,-6.681062486436632,0.7491304609510632,-118.88308715820312,-120.25912475585938,-1.37603759765625,16,18,passive,1.0
24,processing_teacher_forced,no_prime_eos,no_prime_eos,,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,<|endoftext|> ,full_sentence_processing,-8.309375762939453,-7.928368462456597,0.3810073004828558,-132.95001220703125,-142.71063232421875,-9.7606201171875,16,18,passive,1.0
24,processing_teacher_forced,no_prime_empty,no_prime_empty,,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,,full_sentence_processing,-7.758769989013672,-7.600111219618055,0.15865876939561652,-124.14031982421875,-136.802001953125,-12.66168212890625,16,18,passive,1.0
24,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a frapemsim kvesornefed a vrefimdil .,a vrefimdil was kvesornefed by a frapemsim .,The trassel fented beside murven . ,full_sentence_processing,-7.816817283630371,-7.199065314398871,0.6177519692314997,-125.06907653808594,-129.5831756591797,-4.51409912109375,16,18,passive,1.0
25,processing_teacher_forced,active,active,the vratorrud klonorruds the britorkul .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,the vratorrud klonorruds the britorkul . ,full_sentence_processing,-7.344481468200684,-6.844088236490886,0.5003932317097979,-117.51170349121094,-123.19358825683594,-5.681884765625,16,18,passive,1.0
25,processing_teacher_forced,passive,passive,the britorkul is klonorruded by the vratorrud .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,the britorkul is klonorruded by the vratorrud . ,full_sentence_processing,-7.30081844329834,-6.536492665608724,0.7643257776896162,-116.81309509277344,-117.65686798095703,-0.8437728881835938,16,18,passive,1.0
25,processing_teacher_forced,no_prime_eos,no_prime_eos,,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,<|endoftext|> ,full_sentence_processing,-8.708133697509766,-7.7428173489040795,0.9653163486056862,-139.33013916015625,-139.37071228027344,-0.0405731201171875,16,18,passive,1.0
25,processing_teacher_forced,no_prime_empty,no_prime_empty,,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,,full_sentence_processing,-8.140771865844727,-7.527876959906684,0.6128949059380426,-130.25234985351562,-135.5017852783203,-5.2494354248046875,16,18,passive,1.0
25,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a franorbav drupemzired a druvarmur .,a druvarmur was drupemzired by a franorbav .,The slinter maved after bralken . ,full_sentence_processing,-8.357866287231445,-7.322867499457465,1.0349987877739801,-133.72586059570312,-131.81161499023438,1.91424560546875,16,18,passive,1.0
