item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
67,prompt_filler,filler,a friend strikes a girl .,a girl is struck by a friend .,The girl was hit by a friend .,other
68,prompt_active,active,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
68,prompt_passive,passive,a lady washes a lawyer .,a lawyer is washed by a lady .,The lawyer was washed by a lady .,passive_structural
68,prompt_no_demo,no_demo,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
68,prompt_filler,filler,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
69,prompt_active,active,a brother washes a buddy .,a buddy is washed by a brother .,The brother washes his buddy .,active_structural
69,prompt_passive,passive,a brother washes a buddy .,a buddy is washed by a brother .,The brother washed the buddy .,active_structural
69,prompt_no_demo,no_demo,a brother washes a buddy .,a buddy is washed by a brother .,The brother washed the buddy .,active_structural
69,prompt_filler,filler,a brother washes a buddy .,a buddy is washed by a brother .,The brother washed the buddy .,active_structural
70,prompt_active,active,a friend discovers a girl .,a girl is discovered by a friend .,The girl was discovered .,other
70,prompt_passive,passive,a friend discovers a girl .,a girl is discovered by a friend .,The girl was discovered by a friend .,passive_structural
70,prompt_no_demo,no_demo,a friend discovers a girl .,a girl is discovered by a friend .,The one who did it was a friend .,other
70,prompt_filler,filler,a friend discovers a girl .,a girl is discovered by a friend .,The girl was discovered .,other
71,prompt_active,active,a soldier asks a son .,a son is asked by a soldier .,The son was hurt by a soldier .,other
71,prompt_passive,passive,a soldier asks a son .,a son is asked by a soldier .,The son is hurt by the soldier .,other
71,prompt_no_demo,no_demo,a soldier asks a son .,a son is asked by a soldier .,"The soldier was the one who did it, and the son was the one who was affected by it .",other
71,prompt_filler,filler,a soldier asks a son .,a son is asked by a soldier .,The soldier shot the son .,other
72,prompt_active,active,an actress hurts an adult .,an adult is hurt by an actress .,The actress hurt an adult .,active_structural
72,prompt_passive,passive,an actress hurts an adult .,an adult is hurt by an actress .,The adult was hurt by an actress .,passive_structural
72,prompt_no_demo,no_demo,an actress hurts an adult .,an adult is hurt by an actress .,The actress was involved in a hurting event involving an adult .,active_structural
72,prompt_filler,filler,an actress hurts an adult .,an adult is hurt by an actress .,The actress was hurt .,other
73,prompt_active,active,a candidate strikes a captain .,a captain is struck by a candidate .,The captain was struck by a candidate .,passive_structural
73,prompt_passive,passive,a candidate strikes a captain .,a captain is struck by a candidate .,The captain is protected by the candidate .,other
73,prompt_no_demo,no_demo,a candidate strikes a captain .,a captain is struck by a candidate .,"The candidate was elected, and the captain was defeated .",other
73,prompt_filler,filler,a candidate strikes a captain .,a captain is struck by a candidate .,The candidate was elected captain .,other
74,prompt_active,active,an author hurries a bishop .,a bishop is hurried by an author .,The author hurries the bishop .,active_structural
74,prompt_passive,passive,an author hurries a bishop .,a bishop is hurried by an author .,The bishop is hurried by an author .,passive_structural
74,prompt_no_demo,no_demo,an author hurries a bishop .,a bishop is hurried by an author .,"The bishop was hurrying to get to the cathedral, but the author was hurrying to get to the library .",other
74,prompt_filler,filler,an author hurries a bishop .,a bishop is hurried by an author .,The bishop was hurrying .,other
75,prompt_active,active,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney joined the aunt .,active_structural
75,prompt_passive,passive,an attorney joins an aunt .,an aunt is joined by an attorney .,The aunt is joined by an attorney .,passive_structural
75,prompt_no_demo,no_demo,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney joined the aunt .,active_structural
75,prompt_filler,filler,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney was sued .,other
76,prompt_active,active,a reader follows a scientist .,a scientist is followed by a reader .,The reader reads a scientist .,other
76,prompt_passive,passive,a reader follows a scientist .,a scientist is followed by a reader .,The one who reads is a scientist .,other
76,prompt_no_demo,no_demo,a reader follows a scientist .,a scientist is followed by a reader .,The one who did it was a reader .,other
76,prompt_filler,filler,a reader follows a scientist .,a scientist is followed by a reader .,The reader gave the scientist a book .,other
77,prompt_active,active,a kid judges a king .,a king is judged by a kid .,The kid judges a king .,active_structural
77,prompt_passive,passive,a kid judges a king .,a king is judged by a kid .,The king is judged by a kid .,passive_structural
77,prompt_no_demo,no_demo,a kid judges a king .,a king is judged by a kid .,The kid won the judging event .,other
77,prompt_filler,filler,a kid judges a king .,a king is judged by a kid .,The kid painted the king .,other
78,prompt_active,active,an actor joins an actress .,an actress is joined by an actor .,The actor joined the actress .,active_structural
78,prompt_passive,passive,an actor joins an actress .,an actress is joined by an actor .,The actor joined the actress .,active_structural
78,prompt_no_demo,no_demo,an actor joins an actress .,an actress is joined by an actor .,The actor joined the actress .,active_structural
78,prompt_filler,filler,an actor joins an actress .,an actress is joined by an actor .,The engine cooled before dawn .,other
79,prompt_active,active,a girl protects a guest .,a guest is protected by a girl .,The girl protected the guest .,active_structural
79,prompt_passive,passive,a girl protects a guest .,a guest is protected by a girl .,The guest was protected by a girl .,passive_structural
79,prompt_no_demo,no_demo,a girl protects a guest .,a guest is protected by a girl .,The girl who was a guest was protecting the girl who was a guest .,other
79,prompt_filler,filler,a girl protects a guest .,a guest is protected by a girl .,The girl protected the guest .,active_structural
80,prompt_active,active,a father hurts a friend .,a friend is hurt by a father .,The father hurts a friend .,active_structural
80,prompt_passive,passive,a father hurts a friend .,a friend is hurt by a father .,The father hurt his friend .,active_structural
80,prompt_no_demo,no_demo,a father hurts a friend .,a friend is hurt by a father .,The father was angry and hurt his friend .,active_structural
80,prompt_filler,filler,a father hurts a friend .,a friend is hurt by a father .,The father hurt his friend .,active_structural
81,prompt_active,active,a cousin carries a daughter .,a daughter is carried by a cousin .,The cousin carried the daughter .,active_structural
81,prompt_passive,passive,a cousin carries a daughter .,a daughter is carried by a cousin .,The daughter is carried by the cousin .,passive_structural
81,prompt_no_demo,no_demo,a cousin carries a daughter .,a daughter is carried by a cousin .,The one who did it was a cousin .,other
81,prompt_filler,filler,a cousin carries a daughter .,a daughter is carried by a cousin .,The cousin carried the daughter .,active_structural
82,prompt_active,active,a friend comforts a girl .,a girl is comforted by a friend .,The friend comforts the girl .,active_structural
82,prompt_passive,passive,a friend comforts a girl .,a girl is comforted by a friend .,The girl is comforted by a friend .,passive_structural
82,prompt_no_demo,no_demo,a friend comforts a girl .,a girl is comforted by a friend .,The one who did it was a friend .,other
82,prompt_filler,filler,a friend comforts a girl .,a girl is comforted by a friend .,The baker laughed during breakfast .,other
83,prompt_active,active,a daughter destroys a doctor .,a doctor is destroyed by a daughter .,The daughter destroyed the doctor .,active_structural
83,prompt_passive,passive,a daughter destroys a doctor .,a doctor is destroyed by a daughter .,The doctor was destroyed by a daughter .,passive_structural
83,prompt_no_demo,no_demo,a daughter destroys a doctor .,a doctor is destroyed by a daughter .,The doctor was killed by his daughter .,other
