item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
33,prompt_filler,filler,the leader asks the man .,the man is asked by the leader .,The planet shimmered above the valley .,the planet shimmered above the valley .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was an asking event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," planet shimmered above the valley.""

There was an asking event involving the leader and the man.
The one who did it"
34,prompt_no_prime,no_prime,a man asked a manager .,a manager was asked by a man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an askeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it.""

Bridget asked, ""Who did it?""
Mary answered, ""The man.""

Bridget"
34,prompt_filler,filler,a man asked a manager .,a manager was asked by a man .,The manager laughed during breakfast .,the manager laughed during breakfast .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was an askeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager laughed during breakfast.""

There was an askeding event involving a man and a manager.
The one who did it was"
35,prompt_no_prime,no_prime,a manager asks a mayor .,a mayor is asked by a manager .,The manager did it .,the manager did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an asking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager did it.""
Bridget asked, ""What did the manager do?""
Mary answered, ""The mayor happened to"
35,prompt_filler,filler,a manager asks a mayor .,a mayor is asked by a manager .,The signal flickered across the screen .,the signal flickered across the screen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was an asking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," signal flickered across the screen.""

There was an asking event involving a manager and a mayor.
The one who did it"
37,prompt_filler,filler,the minister asks the mother .,the mother is asked by the minister .,The kettle whistled in the kitchen .,the kettle whistled in the kitchen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was an asking event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," kettle whistled in the kitchen.""

There was an asking event involving the minister and the mother.
The one it happened"
38,prompt_no_prime,no_prime,a mother asked a nurse .,a nurse was asked by a mother .,The baby was crying .,the baby was crying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was an askeding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," baby was crying.""
Bridget asked, ""Why was the baby crying?""
Mary answered, ""The baby was hungry"
38,prompt_filler,filler,a mother asked a nurse .,a nurse was asked by a mother .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was an askeding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

There was an askeding event involving a mother and a nurse.
The one it happened to"
39,prompt_filler,filler,a nurse asks a parent .,a parent is asked by a nurse .,The jacket hung behind the chair .,the jacket hung behind the chair .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was an asking event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," jacket hung behind the chair.""

There was an asking event involving a nurse and a parent.
The one it happened to was"
40,prompt_filler,filler,the parent asked the partner .,the partner was asked by the parent .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was an askeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

There was an askeding event involving the parent and the partner.
The one who did"
41,prompt_no_prime,no_prime,the partner asks the physician .,the physician is asked by the partner .,The partner did it .,the partner did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an asking event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The partner.""
Bridget"
41,prompt_filler,filler,the partner asks the physician .,the physician is asked by the partner .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was an asking event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

There was an asking event involving the partner and the physician.
The one who did it was"
