item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
68,prompt_filler,filler,the aunt bothered the author .,the author was bothered by the aunt .,The captain waited beside the harbor .,other
69,prompt_active,active,the author bothers the bishop .,the bishop is bothered by the author .,The author bothered the bishop .,active_structural
69,prompt_passive,passive,the author bothers the bishop .,the bishop is bothered by the author .,The author bothered the bishop .,active_structural
69,prompt_no_prime,no_prime,the author bothers the bishop .,the bishop is bothered by the author .,"The author was the one who did it, and the bishop was the one who was affected .",other
69,prompt_filler,filler,the author bothers the bishop .,the bishop is bothered by the author .,The bishop was bothered .,other
70,prompt_active,active,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop bothers the boy .,active_structural
70,prompt_passive,passive,a bishop bothered a boy .,a boy was bothered by a bishop .,The boy is bothered by the bishop .,passive_structural
70,prompt_no_prime,no_prime,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop did it .,other
70,prompt_filler,filler,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop was bothered by the boy .,other
71,prompt_active,active,a boy bothers a brother .,a brother is bothered by a boy .,The boy bothered the brother .,active_structural
71,prompt_passive,passive,a boy bothers a brother .,a brother is bothered by a boy .,The brother was bothered by the boy .,passive_structural
71,prompt_no_prime,no_prime,a boy bothers a brother .,a brother is bothered by a boy .,The boy hit my brother .,other
71,prompt_filler,filler,a boy bothers a brother .,a brother is bothered by a boy .,The boy hit the brother .,other
72,prompt_active,active,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother bothered the buddy .,active_exact
72,prompt_passive,passive,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother bothered the buddy .,active_exact
72,prompt_no_prime,no_prime,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother did it to the buddy .,other
72,prompt_filler,filler,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother took the lantern from the buddy .,other
73,prompt_active,active,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy bothered the candidate .,active_structural
73,prompt_passive,passive,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The candidate was bothered by the buddy .,passive_structural
73,prompt_no_prime,no_prime,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy did it .,other
73,prompt_filler,filler,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The candidate was bothered by the buddy .,passive_structural
74,prompt_active,active,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate bothered the captain .,active_structural
74,prompt_passive,passive,a candidate bothered a captain .,a captain was bothered by a candidate .,The captain is bothered by the event .,other
74,prompt_no_prime,no_prime,a candidate bothered a captain .,a captain was bothered by a candidate .,"The candidate was involved in the bother, and the captain was affected by it .",other
74,prompt_filler,filler,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate was elected captain .,other
75,prompt_active,active,a captain bothers a champion .,a champion is bothered by a captain .,The captain bothered the champion .,active_structural
75,prompt_passive,passive,a captain bothers a champion .,a champion is bothered by a captain .,The champion was bothered by the captain .,passive_structural
75,prompt_no_prime,no_prime,a captain bothers a champion .,a champion is bothered by a captain .,"The captain was a champion, but the champion was not a captain .",other
75,prompt_filler,filler,a captain bothers a champion .,a champion is bothered by a captain .,The captain defeated the champion .,other
76,prompt_active,active,the champion bothered the chief .,the chief was bothered by the champion .,The champion bothered the chief .,active_exact
76,prompt_passive,passive,the champion bothered the chief .,the chief was bothered by the champion .,The chief is bothered by the champion .,passive_structural
76,prompt_no_prime,no_prime,the champion bothered the chief .,the chief was bothered by the champion .,"The champion was involved in the bother, and the chief was the one it happened to .",other
76,prompt_filler,filler,the champion bothered the chief .,the chief was bothered by the champion .,The champion was defeated by the chief .,other
77,prompt_active,active,the chief bothers the child .,the child is bothered by the chief .,The chief bothered the child .,active_structural
77,prompt_passive,passive,the chief bothers the child .,the child is bothered by the chief .,The chief bothered the child .,active_structural
77,prompt_no_prime,no_prime,the chief bothers the child .,the child is bothered by the chief .,The chief did it to the child .,other
77,prompt_filler,filler,the chief bothers the child .,the child is bothered by the chief .,The chief waited near the doorway .,other
78,prompt_active,active,a child bothered a colonel .,a colonel was bothered by a child .,The child bothered the colonel .,active_structural
78,prompt_passive,passive,a child bothered a colonel .,a colonel was bothered by a child .,The colonel is bothered by the child .,passive_structural
78,prompt_no_prime,no_prime,a child bothered a colonel .,a colonel was bothered by a child .,The child did it .,other
78,prompt_filler,filler,a child bothered a colonel .,a colonel was bothered by a child .,The child hit the colonel .,other
79,prompt_active,active,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel bothered the cop .,active_structural
79,prompt_passive,passive,a colonel bothers a cop .,a cop is bothered by a colonel .,The cop was bothered by the colonel .,passive_structural
79,prompt_no_prime,no_prime,a colonel bothers a cop .,a cop is bothered by a colonel .,"The colonel was involved in the event, and the cop was the one who was affected by it .",other
79,prompt_filler,filler,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel arrested the cop .,other
80,prompt_active,active,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop bothers a cousin .,active_structural
80,prompt_passive,passive,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop bothered the cousin .,active_exact
80,prompt_no_prime,no_prime,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop was the one who did it to the cousin .,other
80,prompt_filler,filler,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop gave the cousin a ticket .,other
81,prompt_active,active,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin bothered the daughter .,active_structural
81,prompt_passive,passive,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin bothered the daughter .,active_structural
81,prompt_no_prime,no_prime,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin did it .,other
81,prompt_filler,filler,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin scratched the daughter .,other
82,prompt_active,active,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The daughter bothered the doctor .,active_structural
82,prompt_passive,passive,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor is bothered by the daughter .,passive_structural
82,prompt_no_prime,no_prime,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor's daughter did it .,other
82,prompt_filler,filler,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor's daughter did it .,other
