item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
21,word_list,passive,a kvevarzom was pnegaflomed by a kverukvol .,the employee forgave the champion .,the champion was forgiven by the employee .,employee,champion,forgave,forgiven,"Prime sentence: a kvevarzom was pnegaflomed by a kverukvol .
Use these words in one sentence: employee, champion, forgave/forgiven
Sentence: the",-5.129668235778809,-5.958197593688965,-0.8285293579101562,active
21,role_labeled,active,a kverukvol pnegaflomed a kvevarzom .,the employee forgave the champion .,the champion was forgiven by the employee .,employee,champion,forgave,forgiven,"Prime sentence: a kverukvol pnegaflomed a kvevarzom .
Event roles: AGENT=employee; PATIENT=champion; VERB=forgave/forgiven
Sentence: the",-7.430685997009277,-7.235213279724121,0.19547271728515625,passive
21,role_labeled,passive,a kvevarzom was pnegaflomed by a kverukvol .,the employee forgave the champion .,the champion was forgiven by the employee .,employee,champion,forgave,forgiven,"Prime sentence: a kvevarzom was pnegaflomed by a kverukvol .
Event roles: AGENT=employee; PATIENT=champion; VERB=forgave/forgiven
Sentence: the",-7.123936176300049,-6.568321704864502,0.5556144714355469,passive
22,word_list,active,the smevakkul zlorukruds the brisilsel .,a father washes a princess .,a princess is washed by a father .,father,princess,washes,washed,"Prime sentence: the smevakkul zlorukruds the brisilsel .
Use these words in one sentence: father, princess, washes/washed
Sentence: the",-5.195697784423828,-8.379322052001953,-3.183624267578125,active
22,word_list,passive,the brisilsel is zlorukruded by the smevakkul .,a father washes a princess .,a princess is washed by a father .,father,princess,washes,washed,"Prime sentence: the brisilsel is zlorukruded by the smevakkul .
Use these words in one sentence: father, princess, washes/washed
Sentence: the",-3.8181209564208984,-6.400590896606445,-2.582469940185547,active
22,role_labeled,active,the smevakkul zlorukruds the brisilsel .,a father washes a princess .,a princess is washed by a father .,father,princess,washes,washed,"Prime sentence: the smevakkul zlorukruds the brisilsel .
Event roles: AGENT=father; PATIENT=princess; VERB=washes/washed
Sentence: the",-6.416000843048096,-8.508594512939453,-2.0925936698913574,active
22,role_labeled,passive,the brisilsel is zlorukruded by the smevakkul .,a father washes a princess .,a princess is washed by a father .,father,princess,washes,washed,"Prime sentence: the brisilsel is zlorukruded by the smevakkul .
Event roles: AGENT=father; PATIENT=princess; VERB=washes/washed
Sentence: the",-4.640422344207764,-6.314015865325928,-1.673593521118164,active
23,word_list,active,the vrefimdil vregafvols the drufimzom .,a king prepared a chicken .,a chicken was prepared by a king .,king,chicken,prepared,prepared,"Prime sentence: the vrefimdil vregafvols the drufimzom .
Use these words in one sentence: king, chicken, prepared
Sentence: the",-4.019812107086182,-7.907802581787109,-3.8879904747009277,active
23,word_list,passive,the drufimzom is vregafvoled by the vrefimdil .,a king prepared a chicken .,a chicken was prepared by a king .,king,chicken,prepared,prepared,"Prime sentence: the drufimzom is vregafvoled by the vrefimdil .
Use these words in one sentence: king, chicken, prepared
Sentence: the",-2.636234998703003,-5.996554374694824,-3.3603193759918213,active
23,role_labeled,active,the vrefimdil vregafvols the drufimzom .,a king prepared a chicken .,a chicken was prepared by a king .,king,chicken,prepared,prepared,"Prime sentence: the vrefimdil vregafvols the drufimzom .
Event roles: AGENT=king; PATIENT=chicken; VERB=prepared
Sentence: the",-5.0567755699157715,-8.10129451751709,-3.0445189476013184,active
23,role_labeled,passive,the drufimzom is vregafvoled by the vrefimdil .,a king prepared a chicken .,a chicken was prepared by a king .,king,chicken,prepared,prepared,"Prime sentence: the drufimzom is vregafvoled by the vrefimdil .
Event roles: AGENT=king; PATIENT=chicken; VERB=prepared
Sentence: the",-3.318173408508301,-5.860882759094238,-2.5427093505859375,active
24,word_list,active,a drufimzom smedulpaved a kvelodzom .,the champion helped the son .,the son was helped by the champion .,champion,son,helped,helped,"Prime sentence: a drufimzom smedulpaved a kvelodzom .
Use these words in one sentence: champion, son, helped
Sentence: the",-3.523966073989868,-5.181458473205566,-1.6574923992156982,active
24,word_list,passive,a kvelodzom was smedulpaved by a drufimzom .,the champion helped the son .,the son was helped by the champion .,champion,son,helped,helped,"Prime sentence: a kvelodzom was smedulpaved by a drufimzom .
Use these words in one sentence: champion, son, helped
Sentence: the",-3.8489203453063965,-5.08791446685791,-1.2389941215515137,active
24,role_labeled,active,a drufimzom smedulpaved a kvelodzom .,the champion helped the son .,the son was helped by the champion .,champion,son,helped,helped,"Prime sentence: a drufimzom smedulpaved a kvelodzom .
Event roles: AGENT=champion; PATIENT=son; VERB=helped
Sentence: the",-5.979218482971191,-5.041101932525635,0.9381165504455566,passive
24,role_labeled,passive,a kvelodzom was smedulpaved by a drufimzom .,the champion helped the son .,the son was helped by the champion .,champion,son,helped,helped,"Prime sentence: a kvelodzom was smedulpaved by a drufimzom .
Event roles: AGENT=champion; PATIENT=son; VERB=helped
Sentence: the",-5.866238594055176,-4.870759010314941,0.9954795837402344,passive
25,word_list,active,the plokudsel vragafmurs the vratorrud .,the president strikes the manager .,the manager is struck by the president .,president,manager,strikes,struck,"Prime sentence: the plokudsel vragafmurs the vratorrud .
Use these words in one sentence: president, manager, strikes/struck
Sentence: the",-5.808350086212158,-6.904820442199707,-1.0964703559875488,active
25,word_list,passive,the vratorrud is vragafmured by the plokudsel .,the president strikes the manager .,the manager is struck by the president .,president,manager,strikes,struck,"Prime sentence: the vratorrud is vragafmured by the plokudsel .
Use these words in one sentence: president, manager, strikes/struck
Sentence: the",-4.491786956787109,-5.994385719299316,-1.502598762512207,active
25,role_labeled,active,the plokudsel vragafmurs the vratorrud .,the president strikes the manager .,the manager is struck by the president .,president,manager,strikes,struck,"Prime sentence: the plokudsel vragafmurs the vratorrud .
Event roles: AGENT=president; PATIENT=manager; VERB=strikes/struck
Sentence: the",-7.298026084899902,-8.2435302734375,-0.9455041885375977,active
25,role_labeled,passive,the vratorrud is vragafmured by the plokudsel .,the president strikes the manager .,the manager is struck by the president .,president,manager,strikes,struck,"Prime sentence: the vratorrud is vragafmured by the plokudsel .
Event roles: AGENT=president; PATIENT=manager; VERB=strikes/struck
Sentence: the",-5.781286239624023,-7.037080764770508,-1.2557945251464844,active
26,word_list,active,a vratafsel grizebbavs a vrefimdil .,a woman forgot a chocolate .,a chocolate was forgotten by a woman .,woman,chocolate,forgot,forgotten,"Prime sentence: a vratafsel grizebbavs a vrefimdil .
Use these words in one sentence: woman, chocolate, forgot/forgotten
Sentence: the",-4.325472354888916,-6.991061210632324,-2.665588855743408,active
26,word_list,passive,a vrefimdil is grizebbaved by a vratafsel .,a woman forgot a chocolate .,a chocolate was forgotten by a woman .,woman,chocolate,forgot,forgotten,"Prime sentence: a vrefimdil is grizebbaved by a vratafsel .
Use these words in one sentence: woman, chocolate, forgot/forgotten
Sentence: the",-4.0908355712890625,-6.548305511474609,-2.457469940185547,active
26,role_labeled,active,a vratafsel grizebbavs a vrefimdil .,a woman forgot a chocolate .,a chocolate was forgotten by a woman .,woman,chocolate,forgot,forgotten,"Prime sentence: a vratafsel grizebbavs a vrefimdil .
Event roles: AGENT=woman; PATIENT=chocolate; VERB=forgot/forgotten
Sentence: the",-4.427895545959473,-6.216824531555176,-1.7889289855957031,active
26,role_labeled,passive,a vrefimdil is grizebbaved by a vratafsel .,a woman forgot a chocolate .,a chocolate was forgotten by a woman .,woman,chocolate,forgot,forgotten,"Prime sentence: a vrefimdil is grizebbaved by a vratafsel .
Event roles: AGENT=woman; PATIENT=chocolate; VERB=forgot/forgotten
Sentence: the",-4.164783477783203,-5.496164321899414,-1.331380844116211,active
27,word_list,active,the tlumolvek klonorruded the vravaknef .,the corporation wanted the tea .,the tea was wanted by the corporation .,corporation,tea,wanted,wanted,"Prime sentence: the tlumolvek klonorruded the vravaknef .
Use these words in one sentence: corporation, tea, wanted
Sentence: the",-4.800413608551025,-5.631906986236572,-0.8314933776855469,active
27,word_list,passive,the vravaknef was klonorruded by the tlumolvek .,the corporation wanted the tea .,the tea was wanted by the corporation .,corporation,tea,wanted,wanted,"Prime sentence: the vravaknef was klonorruded by the tlumolvek .
Use these words in one sentence: corporation, tea, wanted
Sentence: the",-3.69921875,-5.5784173011779785,-1.8791985511779785,active
27,role_labeled,active,the tlumolvek klonorruded the vravaknef .,the corporation wanted the tea .,the tea was wanted by the corporation .,corporation,tea,wanted,wanted,"Prime sentence: the tlumolvek klonorruded the vravaknef .
Event roles: AGENT=corporation; PATIENT=tea; VERB=wanted
Sentence: the",-7.302358150482178,-6.538589000701904,0.7637691497802734,passive
27,role_labeled,passive,the vravaknef was klonorruded by the tlumolvek .,the corporation wanted the tea .,the tea was wanted by the corporation .,corporation,tea,wanted,wanted,"Prime sentence: the vravaknef was klonorruded by the tlumolvek .
Event roles: AGENT=corporation; PATIENT=tea; VERB=wanted
Sentence: the",-5.810622692108154,-5.665072441101074,0.14555025100708008,passive
28,word_list,active,a vratorrud smedulpaved a smevakrab .,the child catches the chocolate .,the chocolate is caught by the child .,child,chocolate,catches,caught,"Prime sentence: a vratorrud smedulpaved a smevakrab .
Use these words in one sentence: child, chocolate, catches/caught
Sentence: the",-3.7065839767456055,-6.288783073425293,-2.5821990966796875,active
28,word_list,passive,a smevakrab was smedulpaved by a vratorrud .,the child catches the chocolate .,the chocolate is caught by the child .,child,chocolate,catches,caught,"Prime sentence: a smevakrab was smedulpaved by a vratorrud .
Use these words in one sentence: child, chocolate, catches/caught
Sentence: the",-3.8274784088134766,-6.213343620300293,-2.3858652114868164,active
28,role_labeled,active,a vratorrud smedulpaved a smevakrab .,the child catches the chocolate .,the chocolate is caught by the child .,child,chocolate,catches,caught,"Prime sentence: a vratorrud smedulpaved a smevakrab .
Event roles: AGENT=child; PATIENT=chocolate; VERB=catches/caught
Sentence: the",-4.723718166351318,-5.537957191467285,-0.8142390251159668,active
28,role_labeled,passive,a smevakrab was smedulpaved by a vratorrud .,the child catches the chocolate .,the chocolate is caught by the child .,child,chocolate,catches,caught,"Prime sentence: a smevakrab was smedulpaved by a vratorrud .
Event roles: AGENT=child; PATIENT=chocolate; VERB=catches/caught
Sentence: the",-4.373691558837891,-4.6947021484375,-0.3210105895996094,active
29,word_list,active,the britorkul grifimlomed the smesormur .,a winner hurt a company .,a company was hurt by a winner .,winner,company,hurt,hurt,"Prime sentence: the britorkul grifimlomed the smesormur .
Use these words in one sentence: winner, company, hurt
Sentence: the",-5.5822343826293945,-7.369283676147461,-1.7870492935180664,active
29,word_list,passive,the smesormur was grifimlomed by the britorkul .,a winner hurt a company .,a company was hurt by a winner .,winner,company,hurt,hurt,"Prime sentence: the smesormur was grifimlomed by the britorkul .
Use these words in one sentence: winner, company, hurt
Sentence: the",-4.967766761779785,-6.110401153564453,-1.142634391784668,active
29,role_labeled,active,the britorkul grifimlomed the smesormur .,a winner hurt a company .,a company was hurt by a winner .,winner,company,hurt,hurt,"Prime sentence: the britorkul grifimlomed the smesormur .
Event roles: AGENT=winner; PATIENT=company; VERB=hurt
Sentence: the",-9.164247512817383,-7.357610702514648,1.8066368103027344,passive
29,role_labeled,passive,the smesormur was grifimlomed by the britorkul .,a winner hurt a company .,a company was hurt by a winner .,winner,company,hurt,hurt,"Prime sentence: the smesormur was grifimlomed by the britorkul .
Event roles: AGENT=winner; PATIENT=company; VERB=hurt
Sentence: the",-8.176281929016113,-5.65231990814209,2.5239620208740234,passive
30,word_list,active,a frasorgor grifimloms a britorkul .,the adult followed the administration .,the administration was followed by the adult .,adult,administration,followed,followed,"Prime sentence: a frasorgor grifimloms a britorkul .
Use these words in one sentence: adult, administration, followed
Sentence: the",-4.3284831047058105,-5.129970550537109,-0.8014874458312988,active
30,word_list,passive,a britorkul is grifimlomed by a frasorgor .,the adult followed the administration .,the administration was followed by the adult .,adult,administration,followed,followed,"Prime sentence: a britorkul is grifimlomed by a frasorgor .
Use these words in one sentence: adult, administration, followed
Sentence: the",-4.721932411193848,-5.606820583343506,-0.8848881721496582,active
30,role_labeled,active,a frasorgor grifimloms a britorkul .,the adult followed the administration .,the administration was followed by the adult .,adult,administration,followed,followed,"Prime sentence: a frasorgor grifimloms a britorkul .
Event roles: AGENT=adult; PATIENT=administration; VERB=followed
Sentence: the",-6.219461441040039,-8.812585830688477,-2.5931243896484375,active
30,role_labeled,passive,a britorkul is grifimlomed by a frasorgor .,the adult followed the administration .,the administration was followed by the adult .,adult,administration,followed,followed,"Prime sentence: a britorkul is grifimlomed by a frasorgor .
Event roles: AGENT=adult; PATIENT=administration; VERB=followed
Sentence: the",-6.22160530090332,-8.953722953796387,-2.7321176528930664,active
