item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
45,prompt_filler,filler,a lawyer understands a leader .,a leader is understood by a lawyer .,The lawyer was sued .,the lawyer was sued .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a understanding event involving a lawyer and a leader.
The one who did it was a lawyer.
The one it happened to was a leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was sued.""

The lawyer was a leader.
The lawyer was sued.
The lawyer was a leader.

The lawyer was"
46,prompt_no_demo,no_demo,a wife raises a winner .,a winner is raised by a wife .,The winner was a wife .,the winner was a wife .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raising event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner was a wife.""

Bridget asked, ""What was the winner?""
Mary answered, ""The winner was a"
48,prompt_no_demo,no_demo,a kid discovers a king .,a king is discovered by a kid .,The kid did it .,the kid did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a discovering event involving a kid and a king.
The one who did it was a kid.
The one it happened to was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid did it. The kid was a king.""

Bridget asked, ""What did the kid do?""
Mary answered"
48,prompt_filler,filler,a kid discovers a king .,a king is discovered by a kid .,The kid lit the king's lantern .,the kid lit the king's lantern .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The lantern glowed near sunset.""

There was a discovering event involving a kid and a king.
The one who did it was a kid.
The one it happened to was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid lit the king's lantern.""

Bridget asked, ""What happened?""
Mary answered, ""The king lit the"
49,prompt_no_demo,no_demo,a student follows a teacher .,a teacher is followed by a student .,The student did it .,the student did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a following event involving a student and a teacher.
The one who did it was a student.
The one it happened to was a teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The one who did it was"
50,prompt_no_demo,no_demo,a doctor understands an employee .,an employee is understood by a doctor .,"The doctor was involved in the event, but the employee was the one who was affected .","the doctor was involved in the event, but the employee was the one who was affected .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a understanding event involving a doctor and an employee.
The one who did it was a doctor.
The one it happened to was an employee.

Bridget asked, ""What happened?""
Mary answered, ""The"," doctor was involved in the event, but the employee was the one who was affected.""

Bridget asked, ""What"
50,prompt_filler,filler,a doctor understands an employee .,an employee is understood by a doctor .,The employee was given a shot .,the employee was given a shot .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a understanding event involving a doctor and an employee.
The one who did it was a doctor.
The one it happened to was an employee.

Bridget asked, ""What happened?""
Mary answered, ""The"," employee was given a shot.""

There was a understanding event involving a doctor and a patient.
The one who did it was"
51,prompt_no_demo,no_demo,a captain understands a champion .,a champion is understood by a captain .,"The captain was a champion, but the champion was not a captain .","the captain was a champion, but the champion was not a captain .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a understanding event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain was a champion, but the champion was not a captain.""

Bridget asked, ""What happened?""
Mary answered"
52,prompt_filler,filler,a candidate joins a captain .,a captain is joined by a candidate .,The candidate was elected captain .,the candidate was elected captain .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a joining event involving a candidate and a captain.
The one who did it was a candidate.
The one it happened to was a captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," candidate was elected captain.""

The candidate was a man.
The captain was a woman.
The candidate was not elected captain.

"
55,prompt_filler,filler,an author selects a bishop .,a bishop is selected by an author .,The bishop was selected .,the bishop was selected .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a selecting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was selected.""

Bridget asked, ""What happened?""
Mary answered, ""The author was selected.""

Brid"
56,prompt_no_demo,no_demo,a lady asks a lawyer .,a lawyer is asked by a lady .,The lady did it .,the lady did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a asking event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The one it happened to was"
56,prompt_filler,filler,a lady asks a lawyer .,a lawyer is asked by a lady .,The lawyer was sued .,the lawyer was sued .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a asking event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was sued.""

There was a asking event involving a lady and a lawyer.
The one who did it was a lawyer"
58,prompt_no_demo,no_demo,a cousin joins a daughter .,a daughter is joined by a cousin .,The one who did it was a cousin .,the one who did it was a cousin .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a joining event involving a cousin and a daughter.
The one who did it was a cousin.
The one it happened to was a daughter.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a cousin.""
Bridget asked, ""What happened to the one it happened to?""
Mary"
