condition,prompt,alpha,direction_type,random_id,group,prob_mass
human_ambiguous,The teacher,-1.75,random,4,Unrelated (Control),0.006869318429380655
human_ambiguous,The doctor,-1.75,random,4,Passive Entry (Auxiliaries),0.0139900092035532
human_ambiguous,The doctor,-1.75,random,4,Active Entry (Main Verbs),0.000160048613906838
human_ambiguous,The doctor,-1.75,random,4,Unrelated (Control),0.007793990429490805
human_ambiguous,The soldier,-1.75,random,4,Passive Entry (Auxiliaries),0.010363172739744186
human_ambiguous,The soldier,-1.75,random,4,Active Entry (Main Verbs),0.00016513385344296694
human_ambiguous,The soldier,-1.75,random,4,Unrelated (Control),0.004931562580168247
human_ambiguous,The girl,-1.75,random,5,Passive Entry (Auxiliaries),0.06310790777206421
human_ambiguous,The girl,-1.75,random,5,Active Entry (Main Verbs),0.00022937875473871827
human_ambiguous,The girl,-1.75,random,5,Unrelated (Control),0.00901426188647747
human_ambiguous,The teacher,-1.75,random,5,Passive Entry (Auxiliaries),0.045261677354574203
human_ambiguous,The teacher,-1.75,random,5,Active Entry (Main Verbs),0.0001604841381777078
human_ambiguous,The teacher,-1.75,random,5,Unrelated (Control),0.010197865776717663
human_ambiguous,The doctor,-1.75,random,5,Passive Entry (Auxiliaries),0.047401659190654755
human_ambiguous,The doctor,-1.75,random,5,Active Entry (Main Verbs),8.894116763258353e-05
human_ambiguous,The doctor,-1.75,random,5,Unrelated (Control),0.005783183965831995
human_ambiguous,The soldier,-1.75,random,5,Passive Entry (Auxiliaries),0.03212158381938934
human_ambiguous,The soldier,-1.75,random,5,Active Entry (Main Verbs),0.00029261369490996003
human_ambiguous,The soldier,-1.75,random,5,Unrelated (Control),0.01936134696006775
human_ambiguous,The girl,-1.75,random,6,Passive Entry (Auxiliaries),0.043082091957330704
human_ambiguous,The girl,-1.75,random,6,Active Entry (Main Verbs),0.0002521865244489163
human_ambiguous,The girl,-1.75,random,6,Unrelated (Control),0.0034530269913375378
human_ambiguous,The teacher,-1.75,random,6,Passive Entry (Auxiliaries),0.04265192523598671
human_ambiguous,The teacher,-1.75,random,6,Active Entry (Main Verbs),0.00038137187948450446
human_ambiguous,The teacher,-1.75,random,6,Unrelated (Control),0.004075792618095875
human_ambiguous,The doctor,-1.75,random,6,Passive Entry (Auxiliaries),0.03142175078392029
human_ambiguous,The doctor,-1.75,random,6,Active Entry (Main Verbs),0.00031329967896454036
human_ambiguous,The doctor,-1.75,random,6,Unrelated (Control),0.003272795816883445
human_ambiguous,The soldier,-1.75,random,6,Passive Entry (Auxiliaries),0.03423619642853737
human_ambiguous,The soldier,-1.75,random,6,Active Entry (Main Verbs),0.0003394496161490679
human_ambiguous,The soldier,-1.75,random,6,Unrelated (Control),0.004303889349102974
human_ambiguous,The girl,-1.75,random,7,Passive Entry (Auxiliaries),0.04002413898706436
human_ambiguous,The girl,-1.75,random,7,Active Entry (Main Verbs),0.00015209618140943348
human_ambiguous,The girl,-1.75,random,7,Unrelated (Control),0.0019331995863467455
human_ambiguous,The teacher,-1.75,random,7,Passive Entry (Auxiliaries),0.0677580013871193
human_ambiguous,The teacher,-1.75,random,7,Active Entry (Main Verbs),0.0001659889821894467
human_ambiguous,The teacher,-1.75,random,7,Unrelated (Control),0.002581935143098235
human_ambiguous,The doctor,-1.75,random,7,Passive Entry (Auxiliaries),0.032645247876644135
human_ambiguous,The doctor,-1.75,random,7,Active Entry (Main Verbs),0.00022855945280753076
human_ambiguous,The doctor,-1.75,random,7,Unrelated (Control),0.003785462351515889
human_ambiguous,The soldier,-1.75,random,7,Passive Entry (Auxiliaries),0.02066754549741745
human_ambiguous,The soldier,-1.75,random,7,Active Entry (Main Verbs),0.0003252361202612519
human_ambiguous,The soldier,-1.75,random,7,Unrelated (Control),0.004069902002811432
human_ambiguous,The girl,-1.75,random,8,Passive Entry (Auxiliaries),0.0006886174669489264
human_ambiguous,The girl,-1.75,random,8,Active Entry (Main Verbs),2.566713374108076e-05
human_ambiguous,The girl,-1.75,random,8,Unrelated (Control),0.0019691837951540947
human_ambiguous,The teacher,-1.75,random,8,Passive Entry (Auxiliaries),0.0006730663008056581
human_ambiguous,The teacher,-1.75,random,8,Active Entry (Main Verbs),5.1660648750839755e-05
human_ambiguous,The teacher,-1.75,random,8,Unrelated (Control),0.0010923576774075627
human_ambiguous,The doctor,-1.75,random,8,Passive Entry (Auxiliaries),0.0002264383074361831
human_ambiguous,The doctor,-1.75,random,8,Active Entry (Main Verbs),3.6530676879920065e-05
human_ambiguous,The doctor,-1.75,random,8,Unrelated (Control),0.001396799460053444
human_ambiguous,The soldier,-1.75,random,8,Passive Entry (Auxiliaries),0.0002589377691037953
human_ambiguous,The soldier,-1.75,random,8,Active Entry (Main Verbs),1.1848055692098569e-05
human_ambiguous,The soldier,-1.75,random,8,Unrelated (Control),0.0003133444406557828
human_ambiguous,The girl,-1.75,random,9,Passive Entry (Auxiliaries),0.020273195579648018
human_ambiguous,The girl,-1.75,random,9,Active Entry (Main Verbs),0.0003112836857326329
human_ambiguous,The girl,-1.75,random,9,Unrelated (Control),0.005433285608887672
human_ambiguous,The teacher,-1.75,random,9,Passive Entry (Auxiliaries),0.030545253306627274
human_ambiguous,The teacher,-1.75,random,9,Active Entry (Main Verbs),0.00022026317310519516
human_ambiguous,The teacher,-1.75,random,9,Unrelated (Control),0.005089942365884781
human_ambiguous,The doctor,-1.75,random,9,Passive Entry (Auxiliaries),0.017308993265032768
human_ambiguous,The doctor,-1.75,random,9,Active Entry (Main Verbs),0.0002484129508957267
human_ambiguous,The doctor,-1.75,random,9,Unrelated (Control),0.003484125714749098
human_ambiguous,The soldier,-1.75,random,9,Passive Entry (Auxiliaries),0.022455161437392235
human_ambiguous,The soldier,-1.75,random,9,Active Entry (Main Verbs),0.00021528353681787848
human_ambiguous,The soldier,-1.75,random,9,Unrelated (Control),0.005804985295981169
human_ambiguous,The girl,-1.75,random,10,Passive Entry (Auxiliaries),0.027889104560017586
human_ambiguous,The girl,-1.75,random,10,Active Entry (Main Verbs),6.395195669028908e-05
human_ambiguous,The girl,-1.75,random,10,Unrelated (Control),0.004481302574276924
human_ambiguous,The teacher,-1.75,random,10,Passive Entry (Auxiliaries),0.0304795540869236
human_ambiguous,The teacher,-1.75,random,10,Active Entry (Main Verbs),4.3360294512240216e-05
human_ambiguous,The teacher,-1.75,random,10,Unrelated (Control),0.004201539792120457
human_ambiguous,The doctor,-1.75,random,10,Passive Entry (Auxiliaries),0.019564276561141014
human_ambiguous,The doctor,-1.75,random,10,Active Entry (Main Verbs),3.739158273674548e-05
human_ambiguous,The doctor,-1.75,random,10,Unrelated (Control),0.0050032115541398525
human_ambiguous,The soldier,-1.75,random,10,Passive Entry (Auxiliaries),0.017855532467365265
human_ambiguous,The soldier,-1.75,random,10,Active Entry (Main Verbs),8.747883839532733e-05
human_ambiguous,The soldier,-1.75,random,10,Unrelated (Control),0.005850254092365503
human_ambiguous,The girl,-1.75,random,11,Passive Entry (Auxiliaries),0.005483963526785374
human_ambiguous,The girl,-1.75,random,11,Active Entry (Main Verbs),0.0010176157811656594
human_ambiguous,The girl,-1.75,random,11,Unrelated (Control),0.00583744328469038
human_ambiguous,The teacher,-1.75,random,11,Passive Entry (Auxiliaries),0.002012657467275858
human_ambiguous,The teacher,-1.75,random,11,Active Entry (Main Verbs),0.00017702061450108886
human_ambiguous,The teacher,-1.75,random,11,Unrelated (Control),0.0029743886552751064
human_ambiguous,The doctor,-1.75,random,11,Passive Entry (Auxiliaries),0.004675527568906546
human_ambiguous,The doctor,-1.75,random,11,Active Entry (Main Verbs),3.847228072118014e-05
human_ambiguous,The doctor,-1.75,random,11,Unrelated (Control),0.0067504653707146645
human_ambiguous,The soldier,-1.75,random,11,Passive Entry (Auxiliaries),0.003887129481881857
human_ambiguous,The soldier,-1.75,random,11,Active Entry (Main Verbs),0.0010841898620128632
human_ambiguous,The soldier,-1.75,random,11,Unrelated (Control),0.0013230473268777132
human_ambiguous,The girl,-1.75,random,12,Passive Entry (Auxiliaries),0.006939444690942764
human_ambiguous,The girl,-1.75,random,12,Active Entry (Main Verbs),0.00033162941690534353
human_ambiguous,The girl,-1.75,random,12,Unrelated (Control),0.0033321967348456383
human_ambiguous,The teacher,-1.75,random,12,Passive Entry (Auxiliaries),0.00629750732332468
human_ambiguous,The teacher,-1.75,random,12,Active Entry (Main Verbs),0.0001939831709023565
human_ambiguous,The teacher,-1.75,random,12,Unrelated (Control),0.0018069603247568011
human_ambiguous,The doctor,-1.75,random,12,Passive Entry (Auxiliaries),0.006216853857040405
human_ambiguous,The doctor,-1.75,random,12,Active Entry (Main Verbs),0.00020943948766216636
human_ambiguous,The doctor,-1.75,random,12,Unrelated (Control),0.002360098296776414
human_ambiguous,The soldier,-1.75,random,12,Passive Entry (Auxiliaries),0.004698154050856829
human_ambiguous,The soldier,-1.75,random,12,Active Entry (Main Verbs),0.0003112689300905913
human_ambiguous,The soldier,-1.75,random,12,Unrelated (Control),0.003069846658036113
human_ambiguous,The girl,-1.75,random,13,Passive Entry (Auxiliaries),0.04709300398826599
human_ambiguous,The girl,-1.75,random,13,Active Entry (Main Verbs),1.2046777555951849e-05
human_ambiguous,The girl,-1.75,random,13,Unrelated (Control),0.002992545021697879
human_ambiguous,The teacher,-1.75,random,13,Passive Entry (Auxiliaries),0.03177968040108681
human_ambiguous,The teacher,-1.75,random,13,Active Entry (Main Verbs),1.3310071153682657e-05
human_ambiguous,The teacher,-1.75,random,13,Unrelated (Control),0.0023133999202400446
human_ambiguous,The doctor,-1.75,random,13,Passive Entry (Auxiliaries),0.01939518004655838
human_ambiguous,The doctor,-1.75,random,13,Active Entry (Main Verbs),9.645667887525633e-06
human_ambiguous,The doctor,-1.75,random,13,Unrelated (Control),0.002782966010272503
human_ambiguous,The soldier,-1.75,random,13,Passive Entry (Auxiliaries),0.0035455243196338415
human_ambiguous,The soldier,-1.75,random,13,Active Entry (Main Verbs),6.107945409894455e-06
human_ambiguous,The soldier,-1.75,random,13,Unrelated (Control),0.00046872199163772166
human_ambiguous,The girl,-1.75,random,14,Passive Entry (Auxiliaries),0.026329055428504944
human_ambiguous,The girl,-1.75,random,14,Active Entry (Main Verbs),8.272347622551024e-05
human_ambiguous,The girl,-1.75,random,14,Unrelated (Control),0.001715532154776156
human_ambiguous,The teacher,-1.75,random,14,Passive Entry (Auxiliaries),0.03440536931157112
human_ambiguous,The teacher,-1.75,random,14,Active Entry (Main Verbs),9.768674499355257e-05
human_ambiguous,The teacher,-1.75,random,14,Unrelated (Control),0.0012166921515017748
human_ambiguous,The doctor,-1.75,random,14,Passive Entry (Auxiliaries),0.016566216945648193
human_ambiguous,The doctor,-1.75,random,14,Active Entry (Main Verbs),8.245694334618747e-05
human_ambiguous,The doctor,-1.75,random,14,Unrelated (Control),0.002073536394163966
human_ambiguous,The soldier,-1.75,random,14,Passive Entry (Auxiliaries),0.015239506028592587
human_ambiguous,The soldier,-1.75,random,14,Active Entry (Main Verbs),8.229230297729373e-05
human_ambiguous,The soldier,-1.75,random,14,Unrelated (Control),0.0011559639824554324
human_ambiguous,The girl,-1.75,random,15,Passive Entry (Auxiliaries),0.013403699733316898
human_ambiguous,The girl,-1.75,random,15,Active Entry (Main Verbs),5.0640413974178955e-05
human_ambiguous,The girl,-1.75,random,15,Unrelated (Control),0.003412216901779175
human_ambiguous,The teacher,-1.75,random,15,Passive Entry (Auxiliaries),0.010467343032360077
human_ambiguous,The teacher,-1.75,random,15,Active Entry (Main Verbs),4.268703196430579e-05
human_ambiguous,The teacher,-1.75,random,15,Unrelated (Control),0.0013538046041503549
human_ambiguous,The doctor,-1.75,random,15,Passive Entry (Auxiliaries),0.012064761482179165
human_ambiguous,The doctor,-1.75,random,15,Active Entry (Main Verbs),5.7499339163769037e-05
human_ambiguous,The doctor,-1.75,random,15,Unrelated (Control),0.0032238566782325506
human_ambiguous,The soldier,-1.75,random,15,Passive Entry (Auxiliaries),0.009047790430486202
human_ambiguous,The soldier,-1.75,random,15,Active Entry (Main Verbs),5.686890290235169e-05
human_ambiguous,The soldier,-1.75,random,15,Unrelated (Control),0.003454444697126746
human_ambiguous,The girl,-1.75,random,16,Passive Entry (Auxiliaries),0.003439689055085182
human_ambiguous,The girl,-1.75,random,16,Active Entry (Main Verbs),4.32412198279053e-05
human_ambiguous,The girl,-1.75,random,16,Unrelated (Control),0.000360287755029276
human_ambiguous,The teacher,-1.75,random,16,Passive Entry (Auxiliaries),0.007169244810938835
human_ambiguous,The teacher,-1.75,random,16,Active Entry (Main Verbs),5.207168578635901e-05
human_ambiguous,The teacher,-1.75,random,16,Unrelated (Control),0.0010530457366257906
human_ambiguous,The doctor,-1.75,random,16,Passive Entry (Auxiliaries),0.004541037138551474
human_ambiguous,The doctor,-1.75,random,16,Active Entry (Main Verbs),7.678216206841171e-05
human_ambiguous,The doctor,-1.75,random,16,Unrelated (Control),0.00046719846432097256
human_ambiguous,The soldier,-1.75,random,16,Passive Entry (Auxiliaries),0.0013288739137351513
human_ambiguous,The soldier,-1.75,random,16,Active Entry (Main Verbs),3.0245373636716977e-05
human_ambiguous,The soldier,-1.75,random,16,Unrelated (Control),0.00034369583590887487
human_ambiguous,The girl,-1.75,random,17,Passive Entry (Auxiliaries),0.004541462752968073
human_ambiguous,The girl,-1.75,random,17,Active Entry (Main Verbs),3.471131276455708e-05
human_ambiguous,The girl,-1.75,random,17,Unrelated (Control),0.0002635873097460717
human_ambiguous,The teacher,-1.75,random,17,Passive Entry (Auxiliaries),0.08681930601596832
human_ambiguous,The teacher,-1.75,random,17,Active Entry (Main Verbs),4.7155364882200956e-05
human_ambiguous,The teacher,-1.75,random,17,Unrelated (Control),0.002104467246681452
human_ambiguous,The doctor,-1.75,random,17,Passive Entry (Auxiliaries),0.01451928447932005
human_ambiguous,The doctor,-1.75,random,17,Active Entry (Main Verbs),2.160972508136183e-05
human_ambiguous,The doctor,-1.75,random,17,Unrelated (Control),0.00044238465488888323
human_ambiguous,The soldier,-1.75,random,17,Passive Entry (Auxiliaries),0.09218662977218628
human_ambiguous,The soldier,-1.75,random,17,Active Entry (Main Verbs),1.1327205356792547e-05
human_ambiguous,The soldier,-1.75,random,17,Unrelated (Control),0.0008884791750460863
human_ambiguous,The girl,-1.75,random,18,Passive Entry (Auxiliaries),0.0842791274189949
human_ambiguous,The girl,-1.75,random,18,Active Entry (Main Verbs),0.00010255876986775547
human_ambiguous,The girl,-1.75,random,18,Unrelated (Control),0.010210338979959488
human_ambiguous,The teacher,-1.75,random,18,Passive Entry (Auxiliaries),0.09964817762374878
human_ambiguous,The teacher,-1.75,random,18,Active Entry (Main Verbs),6.743546691723168e-05
human_ambiguous,The teacher,-1.75,random,18,Unrelated (Control),0.007039808668196201
human_ambiguous,The doctor,-1.75,random,18,Passive Entry (Auxiliaries),0.07977543771266937
human_ambiguous,The doctor,-1.75,random,18,Active Entry (Main Verbs),7.508676208090037e-05
human_ambiguous,The doctor,-1.75,random,18,Unrelated (Control),0.008273988962173462
human_ambiguous,The soldier,-1.75,random,18,Passive Entry (Auxiliaries),0.08323900401592255
human_ambiguous,The soldier,-1.75,random,18,Active Entry (Main Verbs),0.00011064672435168177
human_ambiguous,The soldier,-1.75,random,18,Unrelated (Control),0.008906832896173
human_ambiguous,The girl,-1.75,random,19,Passive Entry (Auxiliaries),0.0021413834765553474
human_ambiguous,The girl,-1.75,random,19,Active Entry (Main Verbs),5.808285277453251e-05
human_ambiguous,The girl,-1.75,random,19,Unrelated (Control),0.0016027586534619331
human_ambiguous,The teacher,-1.75,random,19,Passive Entry (Auxiliaries),0.01345547940582037
human_ambiguous,The teacher,-1.75,random,19,Active Entry (Main Verbs),0.00019466457888484
human_ambiguous,The teacher,-1.75,random,19,Unrelated (Control),0.0033919275738298893
human_ambiguous,The doctor,-1.75,random,19,Passive Entry (Auxiliaries),0.005353566259145737
human_ambiguous,The doctor,-1.75,random,19,Active Entry (Main Verbs),0.0001170886680483818
human_ambiguous,The doctor,-1.75,random,19,Unrelated (Control),0.0033302134834229946
human_ambiguous,The soldier,-1.75,random,19,Passive Entry (Auxiliaries),0.002890781732276082
human_ambiguous,The soldier,-1.75,random,19,Active Entry (Main Verbs),0.00010095037578139454
human_ambiguous,The soldier,-1.75,random,19,Unrelated (Control),0.0012263467069715261
human_ambiguous,The girl,-1.5,PC1,-1,Passive Entry (Auxiliaries),0.021622510626912117
human_ambiguous,The girl,-1.5,PC1,-1,Active Entry (Main Verbs),0.00013754695828538388
human_ambiguous,The girl,-1.5,PC1,-1,Unrelated (Control),0.012991895899176598
human_ambiguous,The teacher,-1.5,PC1,-1,Passive Entry (Auxiliaries),0.04127427190542221
human_ambiguous,The teacher,-1.5,PC1,-1,Active Entry (Main Verbs),0.00019507356046233326
human_ambiguous,The teacher,-1.5,PC1,-1,Unrelated (Control),0.00668523833155632
human_ambiguous,The doctor,-1.5,PC1,-1,Passive Entry (Auxiliaries),0.01984604261815548
