item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
68,prompt_passive,passive,the aunt bothered the author .,the author was bothered by the aunt .,The author is bothereded by the aunt .,other
68,prompt_no_prime,no_prime,the aunt bothered the author .,the author was bothered by the aunt .,The aunt was bothering me .,other
68,prompt_filler,filler,the aunt bothered the author .,the author was bothered by the aunt .,The captain waited beside the harbor .,other
69,prompt_active,active,the author bothers the bishop .,the bishop is bothered by the author .,The author bothered the bishop .,active_structural
69,prompt_passive,passive,the author bothers the bishop .,the bishop is bothered by the author .,The author was bothered by the bishop .,other
69,prompt_no_prime,no_prime,the author bothers the bishop .,the bishop is bothered by the author .,The bishop was in the bathroom and the author was in the shower .,other
69,prompt_filler,filler,the author bothers the bishop .,the bishop is bothered by the author .,The teacher listened during assembly .,other
70,prompt_active,active,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop bothers the boy .,active_structural
70,prompt_passive,passive,a bishop bothered a boy .,a boy was bothered by a bishop .,The boy is bothered by the bishop .,passive_structural
70,prompt_no_prime,no_prime,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop was trying to teach the boy a lesson about the importance of being a good boy .,other
70,prompt_filler,filler,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop was a boy .,other
71,prompt_active,active,a boy bothers a brother .,a brother is bothered by a boy .,The boy bothered the brother .,active_structural
71,prompt_passive,passive,a boy bothers a brother .,a brother is bothered by a boy .,The brother was bothered by the boy .,passive_structural
71,prompt_no_prime,no_prime,a boy bothers a brother .,a brother is bothered by a boy .,The boy hit the brother .,other
71,prompt_filler,filler,a boy bothers a brother .,a brother is bothered by a boy .,The boy hit the brother .,other
72,prompt_active,active,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother bothers the buddy .,active_structural
72,prompt_passive,passive,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother bothered the buddy .,active_exact
72,prompt_no_prime,no_prime,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother did it to the buddy .,other
72,prompt_filler,filler,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother did it to the buddy .,other
73,prompt_active,active,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy bothered the candidate .,active_structural
73,prompt_passive,passive,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy bothered the candidate .,active_structural
73,prompt_no_prime,no_prime,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy was being a jerk and the candidate was being a jerk .,other
73,prompt_filler,filler,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The traveler rested beside the river .,other
74,prompt_active,active,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate bothers the captain .,active_structural
74,prompt_passive,passive,a candidate bothered a captain .,a captain was bothered by a candidate .,The captain is bothered by the candidate .,passive_structural
74,prompt_no_prime,no_prime,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate did it .,other
74,prompt_filler,filler,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate did it .,other
75,prompt_active,active,a captain bothers a champion .,a champion is bothered by a captain .,The captain bothered the champion .,active_structural
75,prompt_passive,passive,a captain bothers a champion .,a champion is bothered by a captain .,The champion was bothered by the captain .,passive_structural
75,prompt_no_prime,no_prime,a captain bothers a champion .,a champion is bothered by a captain .,The captain was a champion .,other
75,prompt_filler,filler,a captain bothers a champion .,a champion is bothered by a captain .,The window rattled during the storm .,other
76,prompt_active,active,the champion bothered the chief .,the chief was bothered by the champion .,The chief bothers the champion .,other
76,prompt_passive,passive,the champion bothered the chief .,the chief was bothered by the champion .,The chief is bothered by the champion .,passive_structural
76,prompt_no_prime,no_prime,the champion bothered the chief .,the chief was bothered by the champion .,The chief was the one who did it .,other
76,prompt_filler,filler,the champion bothered the chief .,the chief was bothered by the champion .,The champion smiled after rehearsal .,other
77,prompt_active,active,the chief bothers the child .,the child is bothered by the chief .,The chief bothered the child .,active_structural
77,prompt_passive,passive,the chief bothers the child .,the child is bothered by the chief .,The chief was bothered by the child .,other
77,prompt_no_prime,no_prime,the chief bothers the child .,the child is bothered by the chief .,"The chief was playing with the child, and the child fell down and hurt himself .",other
77,prompt_filler,filler,the chief bothers the child .,the child is bothered by the chief .,The child was crying .,other
78,prompt_active,active,a child bothered a colonel .,a colonel was bothered by a child .,The colonel bothers the child .,other
78,prompt_passive,passive,a child bothered a colonel .,a colonel was bothered by a child .,The colonel is bothered by the child .,passive_structural
78,prompt_no_prime,no_prime,a child bothered a colonel .,a colonel was bothered by a child .,"The colonel was playing with the child, and the child was playing with the colonel .",other
78,prompt_filler,filler,a child bothered a colonel .,a colonel was bothered by a child .,The engine cooled before dawn .,other
79,prompt_active,active,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel bothered the cop .,active_structural
79,prompt_passive,passive,a colonel bothers a cop .,a cop is bothered by a colonel .,The cop was bothered by the colonel .,passive_structural
79,prompt_no_prime,no_prime,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel was drunk and he was driving his car .,other
79,prompt_filler,filler,a colonel bothers a cop .,a cop is bothered by a colonel .,The market opened after sunrise .,other
80,prompt_active,active,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop bothers the cousin .,active_structural
80,prompt_passive,passive,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop bothers the cousin .,active_structural
80,prompt_no_prime,no_prime,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop did it to the cousin .,other
80,prompt_filler,filler,the cop bothered the cousin .,the cousin was bothered by the cop .,The blanket dried on the line .,other
81,prompt_active,active,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin bothered the daughter .,active_structural
81,prompt_passive,passive,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin bothered the daughter .,active_structural
81,prompt_no_prime,no_prime,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin did it to the daughter .,other
81,prompt_filler,filler,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin did something to the daughter .,other
82,prompt_active,active,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The daughter bothers the doctor .,active_structural
82,prompt_passive,passive,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor is bothered by the daughter .,passive_structural
82,prompt_no_prime,no_prime,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor was treating my daughter for a sore throat .,other
