item_id,item_index,complexity_condition,source_label,target_cell,prime_cell,prime_active,prime_passive,target_active_simple,target_passive_simple,target_active_complex,target_passive_complex,agent_modifier_noun,patient_modifier_noun,agent_modifier_prep,patient_modifier_prep,prime_active_det_family,target_active_det_family,prime_passive_aux,target_passive_aux,prime_active_verb_or_fragment,target_active_verb_or_fragment,target_agent,target_patient
exp4_core_0031_patient_complex,31,patient_complex,core,indef_present,def_past,the husband washed the kid .,the kid was washed by the husband .,a lady asks a lawyer .,a lawyer is asked by a lady .,a lady asks a lawyer in an adult .,a lawyer in an adult is asked by a lady .,,adult,,in,def,indef,was,is,washed,asks,lady,lawyer
exp4_core_0031_both_complex,31,both_complex,core,indef_present,def_past,the husband washed the kid .,the kid was washed by the husband .,a lady asks a lawyer .,a lawyer is asked by a lady .,a lady on a worker asks a lawyer in an aunt .,a lawyer in an aunt is asked by a lady on a worker .,worker,aunt,on,in,def,indef,was,is,washed,asks,lady,lawyer
exp4_core_0032_agent_complex,32,agent_complex,core,def_past,indef_present,a secretary strikes a sheriff .,a sheriff is struck by a secretary .,the lawyer asked the leader .,the leader was asked by the lawyer .,the lawyer in the writer asked the leader .,the leader was asked by the lawyer in the writer .,writer,,in,,indef,def,is,was,strikes,asked,lawyer,leader
exp4_core_0032_patient_complex,32,patient_complex,core,def_past,indef_present,a secretary strikes a sheriff .,a sheriff is struck by a secretary .,the lawyer asked the leader .,the leader was asked by the lawyer .,the lawyer asked the leader on the winner .,the leader on the winner was asked by the lawyer .,,winner,,on,indef,def,is,was,strikes,asked,lawyer,leader
exp4_core_0032_both_complex,32,both_complex,core,def_past,indef_present,a secretary strikes a sheriff .,a sheriff is struck by a secretary .,the lawyer asked the leader .,the leader was asked by the lawyer .,the lawyer below the scientist asked the leader near the champion .,the leader near the champion was asked by the lawyer below the scientist .,scientist,champion,below,near,indef,def,is,was,strikes,asked,lawyer,leader
exp4_core_0033_agent_complex,33,agent_complex,core,def_present,indef_past,a mother surprised a nurse .,a nurse was surprised by a mother .,the leader asks the man .,the man is asked by the leader .,the leader on the parent asks the man .,the man is asked by the leader on the parent .,parent,,on,,indef,def,was,is,surprised,asks,leader,man
exp4_core_0033_patient_complex,33,patient_complex,core,def_present,indef_past,a mother surprised a nurse .,a nurse was surprised by a mother .,the leader asks the man .,the man is asked by the leader .,the leader asks the man below the aunt .,the man below the aunt is asked by the leader .,,aunt,,below,indef,def,was,is,surprised,asks,leader,man
exp4_core_0033_both_complex,33,both_complex,core,def_present,indef_past,a mother surprised a nurse .,a nurse was surprised by a mother .,the leader asks the man .,the man is asked by the leader .,the leader near the princess asks the man below the physician .,the man below the physician is asked by the leader near the princess .,princess,physician,near,below,indef,def,was,is,surprised,asks,leader,man
exp4_core_0034_agent_complex,34,agent_complex,core,indef_past,def_present,the buddy beats the candidate .,the candidate is beaten by the buddy .,a man asked a manager .,a manager was asked by a man .,a man below an actor asked a manager .,a manager was asked by a man below an actor .,actor,,below,,def,indef,is,was,beats,asked,man,manager
exp4_core_0034_patient_complex,34,patient_complex,core,indef_past,def_present,the buddy beats the candidate .,the candidate is beaten by the buddy .,a man asked a manager .,a manager was asked by a man .,a man asked a manager near a champion .,a manager near a champion was asked by a man .,,champion,,near,def,indef,is,was,beats,asked,man,manager
exp4_core_0034_both_complex,34,both_complex,core,indef_past,def_present,the buddy beats the candidate .,the candidate is beaten by the buddy .,a man asked a manager .,a manager was asked by a man .,a man above a father asked a manager near a guy .,a manager near a guy was asked by a man above a father .,father,guy,above,near,def,indef,is,was,beats,asked,man,manager
exp4_core_0035_agent_complex,35,agent_complex,core,indef_present,def_past,the actor raised the actress .,the actress was raised by the actor .,a manager asks a mayor .,a mayor is asked by a manager .,a manager near a cop asks a mayor .,a mayor is asked by a manager near a cop .,cop,,near,,def,indef,was,is,raised,asks,manager,mayor
exp4_core_0035_patient_complex,35,patient_complex,core,indef_present,def_past,the actor raised the actress .,the actress was raised by the actor .,a manager asks a mayor .,a mayor is asked by a manager .,a manager asks a mayor above a physician .,a mayor above a physician is asked by a manager .,,physician,,above,def,indef,was,is,raised,asks,manager,mayor
exp4_core_0035_both_complex,35,both_complex,core,indef_present,def_past,the actor raised the actress .,the actress was raised by the actor .,a manager asks a mayor .,a mayor is asked by a manager .,a manager with a boy asks a mayor from a student .,a mayor from a student is asked by a manager with a boy .,boy,student,with,from,def,indef,was,is,raised,asks,manager,mayor
exp4_core_0036_agent_complex,36,agent_complex,core,def_past,indef_present,an attorney understands an aunt .,an aunt is understood by an attorney .,the mayor asked the minister .,the minister was asked by the mayor .,the mayor above the priest asked the minister .,the minister was asked by the mayor above the priest .,priest,,above,,indef,def,is,was,understands,asked,mayor,minister
exp4_core_0036_patient_complex,36,patient_complex,core,def_past,indef_present,an attorney understands an aunt .,an aunt is understood by an attorney .,the mayor asked the minister .,the minister was asked by the mayor .,the mayor asked the minister with the guy .,the minister with the guy was asked by the mayor .,,guy,,with,indef,def,is,was,understands,asked,mayor,minister
exp4_core_0036_both_complex,36,both_complex,core,def_past,indef_present,an attorney understands an aunt .,an aunt is understood by an attorney .,the mayor asked the minister .,the minister was asked by the mayor .,the mayor from the chief asked the minister with the teacher .,the minister with the teacher was asked by the mayor from the chief .,chief,teacher,from,with,indef,def,is,was,understands,asked,mayor,minister
exp4_core_0037_agent_complex,37,agent_complex,core,def_present,indef_past,a worker destroyed a writer .,a writer was destroyed by a worker .,the minister asks the mother .,the mother is asked by the minister .,the minister with the opponent asks the mother .,the mother is asked by the minister with the opponent .,opponent,,with,,indef,def,was,is,destroyed,asks,minister,mother
exp4_core_0037_patient_complex,37,patient_complex,core,def_present,indef_past,a worker destroyed a writer .,a writer was destroyed by a worker .,the minister asks the mother .,the mother is asked by the minister .,the minister asks the mother from the student .,the mother from the student is asked by the minister .,,student,,from,indef,def,was,is,destroyed,asks,minister,mother
exp4_core_0037_both_complex,37,both_complex,core,def_present,indef_past,a worker destroyed a writer .,a writer was destroyed by a worker .,the minister asks the mother .,the mother is asked by the minister .,the minister in the lady asks the mother on the attorney .,the mother on the attorney is asked by the minister in the lady .,lady,attorney,in,on,indef,def,was,is,destroyed,asks,minister,mother
exp4_core_0038_agent_complex,38,agent_complex,core,indef_past,def_present,the teacher punches the uncle .,the uncle is punched by the teacher .,a mother asked a nurse .,a nurse was asked by a mother .,a mother from a child asked a nurse .,a nurse was asked by a mother from a child .,child,,from,,def,indef,is,was,punches,asked,mother,nurse
exp4_core_0038_patient_complex,38,patient_complex,core,indef_past,def_present,the teacher punches the uncle .,the uncle is punched by the teacher .,a mother asked a nurse .,a nurse was asked by a mother .,a mother asked a nurse in a doctor .,a nurse in a doctor was asked by a mother .,,doctor,,in,def,indef,is,was,punches,asked,mother,nurse
exp4_core_0038_both_complex,38,both_complex,core,indef_past,def_present,the teacher punches the uncle .,the uncle is punched by the teacher .,a mother asked a nurse .,a nurse was asked by a mother .,a mother on a lawyer asked a nurse in a minister .,a nurse in a minister was asked by a mother on a lawyer .,lawyer,minister,on,in,def,indef,is,was,punches,asked,mother,nurse
exp4_core_0039_agent_complex,39,agent_complex,core,indef_present,def_past,the girl carried the guest .,the guest was carried by the girl .,a nurse asks a parent .,a parent is asked by a nurse .,a nurse in a king asks a parent .,a parent is asked by a nurse in a king .,king,,in,,def,indef,was,is,carried,asks,nurse,parent
exp4_core_0039_patient_complex,39,patient_complex,core,indef_present,def_past,the girl carried the guest .,the guest was carried by the girl .,a nurse asks a parent .,a parent is asked by a nurse .,a nurse asks a parent on an attorney .,a parent on an attorney is asked by a nurse .,,attorney,,on,def,indef,was,is,carried,asks,nurse,parent
exp4_core_0039_both_complex,39,both_complex,core,indef_present,def_past,the girl carried the guest .,the guest was carried by the girl .,a nurse asks a parent .,a parent is asked by a nurse .,a nurse below a buddy asks a parent near a hero .,a parent near a hero is asked by a nurse below a buddy .,buddy,hero,below,near,def,indef,was,is,carried,asks,nurse,parent
exp4_core_0040_agent_complex,40,agent_complex,core,def_past,indef_present,a lady beats a lawyer .,a lawyer is beaten by a lady .,the parent asked the partner .,the partner was asked by the parent .,the parent on the doctor asked the partner .,the partner was asked by the parent on the doctor .,doctor,,on,,indef,def,is,was,beats,asked,parent,partner
exp4_core_0040_patient_complex,40,patient_complex,core,def_past,indef_present,a lady beats a lawyer .,a lawyer is beaten by a lady .,the parent asked the partner .,the partner was asked by the parent .,the parent asked the partner below the minister .,the partner below the minister was asked by the parent .,,minister,,below,indef,def,is,was,beats,asked,parent,partner
exp4_core_0040_both_complex,40,both_complex,core,def_past,indef_present,a lady beats a lawyer .,a lawyer is beaten by a lady .,the parent asked the partner .,the partner was asked by the parent .,the parent near the nurse asked the partner above the pilot .,the partner above the pilot was asked by the parent near the nurse .,nurse,pilot,near,above,indef,def,is,was,beats,asked,parent,partner
