s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-85.25,-86.1875,-3.853515625,-4.33984375,-85.5625,-86.25,-4.5234375,-4.98828125,0.9375,0.6875,0.486328125,0.46484375
-78.4375,-79.125,-4.05859375,-4.60546875,-81.375,-82.9375,-5.86328125,-6.18359375,0.6875,1.5625,0.546875,0.3203125
-73.4375,-75.25,-4.29296875,-5.15234375,-74.1875,-73.4375,-2.578125,-2.939453125,1.8125,-0.75,0.859375,0.361328125
-78.125,-79.6875,-4.109375,-5.2421875,-82.875,-83.0,-3.5703125,-4.390625,1.5625,0.125,1.1328125,0.8203125
-78.125,-79.875,-3.013671875,-3.3671875,-83.6875,-82.4375,-5.25390625,-5.50390625,1.75,-1.25,0.353515625,0.25
-77.375,-79.875,-3.421875,-4.5,-83.125,-81.5,-4.66015625,-4.7578125,2.5,-1.625,1.078125,0.09765625
-76.8125,-80.0,-3.556640625,-4.99609375,-80.9375,-79.75,-4.1328125,-4.65234375,3.1875,-1.1875,1.439453125,0.51953125
-78.8125,-80.25,-3.984375,-4.81640625,-78.6875,-79.625,-6.43359375,-7.4765625,1.4375,0.9375,0.83203125,1.04296875
-74.625,-77.625,-3.2890625,-4.06640625,-79.8125,-79.0,-3.875,-4.3046875,3.0,-0.8125,0.77734375,0.4296875
-80.25,-82.0,-3.013671875,-3.830078125,-81.625,-81.6875,-5.4765625,-5.84765625,1.75,0.0625,0.81640625,0.37109375
-83.625,-84.5,-3.44140625,-4.09375,-88.25,-89.125,-7.0234375,-7.06640625,0.875,0.875,0.65234375,0.04296875
-68.75,-72.0,-5.265625,-5.828125,-73.0,-70.375,-4.390625,-4.63671875,3.25,-2.625,0.5625,0.24609375
-73.5,-75.5,-2.73046875,-3.310546875,-78.375,-77.5625,-3.98046875,-4.42578125,2.0,-0.8125,0.580078125,0.4453125
-65.9375,-70.625,-4.3984375,-5.75,-71.3125,-68.3125,-4.03125,-5.26171875,4.6875,-3.0,1.3515625,1.23046875
-75.75,-76.5,-4.73828125,-4.83984375,-77.25,-77.625,-3.578125,-3.853515625,0.75,0.375,0.1015625,0.275390625
-77.0625,-79.4375,-3.126953125,-3.794921875,-81.9375,-80.9375,-2.68359375,-3.259765625,2.375,-1.0,0.66796875,0.576171875
-66.5,-64.875,-3.494140625,-3.880859375,-70.9375,-72.4375,-4.3671875,-4.82421875,-1.625,1.5,0.38671875,0.45703125
-79.4375,-81.4375,-4.1171875,-4.7265625,-81.4375,-81.0,-3.58984375,-4.08203125,2.0,-0.4375,0.609375,0.4921875
-78.9375,-81.25,-3.208984375,-4.41015625,-83.0,-83.0,-3.9921875,-4.48046875,2.3125,0.0,1.201171875,0.48828125
-83.75,-84.9375,-4.59765625,-4.75390625,-84.875,-86.5,-4.36328125,-4.8046875,1.1875,1.625,0.15625,0.44140625
-74.0,-74.8125,-5.16796875,-5.2734375,-77.5625,-78.1875,-6.87890625,-7.37109375,0.8125,0.625,0.10546875,0.4921875
-73.875,-74.5,-3.85546875,-4.30078125,-75.3125,-76.1875,-2.9140625,-3.857421875,0.625,0.875,0.4453125,0.943359375
-76.5,-76.3125,-3.2734375,-4.671875,-80.4375,-82.3125,-5.484375,-6.73828125,-0.1875,1.875,1.3984375,1.25390625
-79.875,-78.3125,-2.677734375,-3.59375,-81.0,-83.125,-6.23046875,-6.56640625,-1.5625,2.125,0.916015625,0.3359375
-73.9375,-74.1875,-4.4765625,-4.55078125,-74.125,-74.4375,-5.23828125,-5.55859375,0.25,0.3125,0.07421875,0.3203125
-80.625,-81.3125,-3.228515625,-3.830078125,-86.5,-85.9375,-5.5234375,-5.8046875,0.6875,-0.5625,0.6015625,0.28125
-80.375,-81.375,-5.453125,-6.20703125,-79.25,-82.5625,-5.40625,-6.0078125,1.0,3.3125,0.75390625,0.6015625
-79.5,-77.625,-4.76953125,-5.02734375,-79.125,-81.3125,-4.1953125,-4.50390625,-1.875,2.1875,0.2578125,0.30859375
-79.375,-82.8125,-2.974609375,-3.939453125,-84.3125,-82.9375,-6.1796875,-6.4140625,3.4375,-1.375,0.96484375,0.234375
-79.3125,-82.875,-3.021484375,-4.05859375,-85.4375,-83.1875,-5.54296875,-6.25,3.5625,-2.25,1.037109375,0.70703125
-80.5625,-81.4375,-3.673828125,-4.65625,-80.1875,-81.375,-5.44140625,-5.9140625,0.875,1.1875,0.982421875,0.47265625
-73.0625,-74.375,-4.30078125,-5.03515625,-75.125,-75.5,-5.05078125,-5.5234375,1.3125,0.375,0.734375,0.47265625
-82.8125,-80.8125,-3.21484375,-4.140625,-86.0625,-89.75,-5.58984375,-5.37890625,-2.0,3.6875,0.92578125,-0.2109375
-83.9375,-84.0625,-2.97265625,-3.83984375,-87.625,-89.375,-3.830078125,-4.47265625,0.125,1.75,0.8671875,0.642578125
-68.125,-69.1875,-3.529296875,-3.931640625,-71.75,-72.4375,-4.01953125,-4.9453125,1.0625,0.6875,0.40234375,0.92578125
-84.625,-85.8125,-3.50390625,-4.15234375,-88.8125,-88.3125,-3.94140625,-3.681640625,1.1875,-0.5,0.6484375,-0.259765625
-81.3125,-88.0625,-3.64453125,-4.73828125,-90.125,-84.75,-3.013671875,-3.24609375,6.75,-5.375,1.09375,0.232421875
-70.0,-72.0625,-4.4296875,-5.19140625,-70.0,-69.625,-7.046875,-7.0234375,2.0625,-0.375,0.76171875,-0.0234375
-88.3125,-93.9375,-3.31640625,-4.37890625,-93.375,-89.0,-2.75390625,-3.091796875,5.625,-4.375,1.0625,0.337890625
-70.625,-71.1875,-4.1015625,-4.90625,-73.3125,-73.9375,-5.32421875,-5.55078125,0.5625,0.625,0.8046875,0.2265625
-80.125,-79.5625,-4.34765625,-4.54296875,-81.5,-83.1875,-3.720703125,-3.890625,-0.5625,1.6875,0.1953125,0.169921875
-70.5,-72.0625,-5.78125,-6.015625,-73.375,-74.25,-4.13671875,-4.63671875,1.5625,0.875,0.234375,0.5
-82.3125,-86.75,-2.85546875,-4.2734375,-88.75,-86.8125,-7.2578125,-6.97265625,4.4375,-1.9375,1.41796875,-0.28515625
-74.0625,-74.75,-4.23828125,-4.53515625,-77.375,-77.5,-4.234375,-4.4453125,0.6875,0.125,0.296875,0.2109375
-76.5625,-75.8125,-3.21875,-3.416015625,-77.4375,-78.5625,-3.474609375,-3.857421875,-0.75,1.125,0.197265625,0.3828125
-78.25,-77.6875,-4.140625,-4.17578125,-76.875,-78.3125,-5.52734375,-5.703125,-0.5625,1.4375,0.03515625,0.17578125
-81.0625,-84.4375,-4.35546875,-4.80078125,-90.6875,-87.5625,-7.12890625,-7.265625,3.375,-3.125,0.4453125,0.13671875
-74.625,-79.6875,-3.27734375,-5.29296875,-79.25,-77.125,-4.1328125,-4.69921875,5.0625,-2.125,2.015625,0.56640625
-71.0625,-72.4375,-3.23828125,-4.3046875,-76.3125,-75.6875,-5.98828125,-6.58984375,1.375,-0.625,1.06640625,0.6015625
-73.625,-74.3125,-3.98046875,-4.64453125,-72.8125,-73.8125,-3.669921875,-4.390625,0.6875,1.0,0.6640625,0.720703125
-83.3125,-84.625,-2.529296875,-3.85546875,-86.6875,-87.9375,-4.54296875,-5.13671875,1.3125,1.25,1.326171875,0.59375
-73.0625,-71.8125,-3.8671875,-4.16015625,-73.625,-76.0,-5.49609375,-5.8359375,-1.25,2.375,0.29296875,0.33984375
-83.5625,-84.6875,-2.970703125,-4.40625,-84.4375,-85.625,-3.564453125,-4.21484375,1.125,1.1875,1.435546875,0.650390625
-69.125,-70.9375,-2.783203125,-3.5546875,-75.1875,-74.0625,-7.97265625,-7.01953125,1.8125,-1.125,0.771484375,-0.953125
-83.75,-84.625,-3.8203125,-4.24609375,-90.4375,-89.125,-5.609375,-5.86328125,0.875,-1.3125,0.42578125,0.25390625
-82.5625,-79.3125,-3.322265625,-4.5625,-80.625,-87.4375,-4.078125,-4.75390625,-3.25,6.8125,1.240234375,0.67578125
-72.8125,-74.9375,-3.474609375,-4.296875,-77.0625,-76.375,-3.40234375,-3.87890625,2.125,-0.6875,0.822265625,0.4765625
-72.875,-77.0625,-4.78515625,-5.34765625,-80.375,-76.25,-3.716796875,-4.00390625,4.1875,-4.125,0.5625,0.287109375
-79.8125,-80.75,-7.859375,-7.99609375,-82.125,-82.25,-4.75,-5.3515625,0.9375,0.125,0.13671875,0.6015625
-77.5625,-78.875,-4.19921875,-4.46484375,-81.1875,-81.375,-5.4296875,-5.66796875,1.3125,0.1875,0.265625,0.23828125
-77.1875,-77.5,-5.33203125,-5.796875,-80.0625,-81.8125,-5.25390625,-6.28515625,0.3125,1.75,0.46484375,1.03125
-83.0625,-84.375,-3.482421875,-4.18359375,-90.1875,-90.0,-5.38671875,-5.8984375,1.3125,-0.1875,0.701171875,0.51171875
-79.9375,-83.625,-6.4453125,-6.75,-81.3125,-79.125,-8.0859375,-8.015625,3.6875,-2.1875,0.3046875,-0.0703125
-77.3125,-78.875,-4.5625,-4.9609375,-79.6875,-80.5,-6.1328125,-6.40625,1.5625,0.8125,0.3984375,0.2734375
-81.8125,-86.0625,-3.703125,-4.3671875,-87.5625,-84.9375,-3.587890625,-4.328125,4.25,-2.625,0.6640625,0.740234375
-74.5625,-78.375,-3.478515625,-4.3359375,-80.6875,-79.125,-6.078125,-6.69921875,3.8125,-1.5625,0.857421875,0.62109375
-81.25,-82.3125,-4.046875,-4.62109375,-81.9375,-82.5,-5.91796875,-6.10546875,1.0625,0.5625,0.57421875,0.1875
-80.0,-81.75,-3.841796875,-4.26953125,-83.4375,-82.8125,-6.25390625,-6.5234375,1.75,-0.625,0.427734375,0.26953125
-83.5,-84.25,-5.078125,-5.25,-86.875,-87.125,-5.63671875,-6.08203125,0.75,0.25,0.171875,0.4453125
-72.1875,-72.5625,-2.775390625,-3.349609375,-74.625,-75.25,-5.359375,-5.6171875,0.375,0.625,0.57421875,0.2578125
-84.625,-87.9375,-3.25390625,-4.5859375,-87.8125,-86.5625,-3.751953125,-4.72265625,3.3125,-1.25,1.33203125,0.970703125
-72.5,-74.8125,-2.7578125,-3.6484375,-76.0625,-75.5,-5.01171875,-5.6796875,2.3125,-0.5625,0.890625,0.66796875
-75.5,-78.1875,-2.59765625,-3.86328125,-79.125,-79.25,-4.91015625,-5.3828125,2.6875,0.125,1.265625,0.47265625
-67.25,-71.625,-4.47265625,-5.18359375,-71.8125,-70.5,-5.6640625,-6.16015625,4.375,-1.3125,0.7109375,0.49609375
-75.375,-76.5625,-2.900390625,-3.490234375,-79.625,-80.1875,-5.05078125,-5.609375,1.1875,0.5625,0.58984375,0.55859375
-86.4375,-85.25,-4.265625,-4.43359375,-87.9375,-90.375,-5.33984375,-5.63671875,-1.1875,2.4375,0.16796875,0.296875
-85.625,-85.5625,-5.67578125,-5.88671875,-86.4375,-87.5,-4.09765625,-4.4453125,-0.0625,1.0625,0.2109375,0.34765625
-80.5625,-82.875,-3.513671875,-4.390625,-82.3125,-82.8125,-5.19140625,-6.0625,2.3125,0.5,0.876953125,0.87109375
-78.9375,-81.5,-4.15625,-4.81640625,-78.5,-77.5625,-4.3046875,-4.09765625,2.5625,-0.9375,0.66015625,-0.20703125
-83.125,-85.1875,-5.0234375,-5.796875,-86.0625,-85.125,-4.3515625,-4.73046875,2.0625,-0.9375,0.7734375,0.37890625
-79.0,-80.5,-4.984375,-5.453125,-80.8125,-80.6875,-4.32421875,-4.85546875,1.5,-0.125,0.46875,0.53125
-78.5625,-82.25,-3.498046875,-4.20703125,-83.875,-81.0,-3.765625,-3.994140625,3.6875,-2.875,0.708984375,0.228515625
-81.625,-82.8125,-5.32421875,-5.46875,-85.625,-85.5,-4.73046875,-5.62109375,1.1875,-0.125,0.14453125,0.890625
-74.3125,-74.125,-4.171875,-4.7265625,-79.375,-79.8125,-4.9765625,-5.32421875,-0.1875,0.4375,0.5546875,0.34765625
-77.125,-79.125,-3.60546875,-4.13671875,-77.6875,-77.125,-7.4609375,-7.36328125,2.0,-0.5625,0.53125,-0.09765625
-76.1875,-76.0625,-4.7109375,-5.5546875,-76.5,-78.375,-3.900390625,-4.79296875,-0.125,1.875,0.84375,0.892578125
-79.0,-78.3125,-4.734375,-4.8671875,-81.875,-82.5625,-5.5,-5.6953125,-0.6875,0.6875,0.1328125,0.1953125
-76.1875,-78.6875,-3.865234375,-4.3984375,-79.6875,-79.0,-3.7109375,-4.66796875,2.5,-0.6875,0.533203125,0.95703125
-75.5,-79.0,-3.73046875,-4.90625,-81.375,-79.8125,-6.91015625,-7.421875,3.5,-1.5625,1.17578125,0.51171875
-68.6875,-69.1875,-3.765625,-4.0234375,-70.875,-71.75,-5.5859375,-6.0859375,0.5,0.875,0.2578125,0.5
-71.25,-72.9375,-4.2265625,-5.45703125,-70.25,-72.3125,-2.724609375,-3.640625,1.6875,2.0625,1.23046875,0.916015625
-74.8125,-76.8125,-4.63671875,-5.4921875,-80.375,-79.875,-3.5546875,-4.61328125,2.0,-0.5,0.85546875,1.05859375
-72.9375,-77.9375,-2.326171875,-3.41015625,-78.625,-76.875,-3.3046875,-4.453125,5.0,-1.75,1.083984375,1.1484375
-82.4375,-82.5,-3.5625,-3.90234375,-84.5,-85.25,-3.19140625,-3.833984375,0.0625,0.75,0.33984375,0.642578125
-77.3125,-81.0,-4.96484375,-5.2421875,-80.8125,-79.0,-5.09765625,-5.33984375,3.6875,-1.8125,0.27734375,0.2421875
-82.3125,-79.625,-4.8984375,-5.0078125,-83.9375,-87.1875,-5.31640625,-5.64453125,-2.6875,3.25,0.109375,0.328125
-73.25,-75.625,-4.203125,-4.5859375,-81.1875,-80.3125,-6.32421875,-7.2734375,2.375,-0.875,0.3828125,0.94921875
-77.625,-80.25,-2.966796875,-4.03515625,-81.875,-81.5625,-3.798828125,-4.5234375,2.625,-0.3125,1.068359375,0.724609375
-80.6875,-85.25,-4.4609375,-5.30859375,-85.5,-83.25,-7.74609375,-7.90625,4.5625,-2.25,0.84765625,0.16015625
-87.125,-87.0625,-3.607421875,-3.92578125,-89.125,-89.5,-5.94921875,-6.03125,-0.0625,0.375,0.318359375,0.08203125
-73.5625,-75.4375,-4.5078125,-5.50390625,-76.75,-76.75,-3.3125,-3.6796875,1.875,0.0,0.99609375,0.3671875
-88.1875,-88.625,-4.61328125,-4.7734375,-86.4375,-86.9375,-5.52734375,-5.83203125,0.4375,0.5,0.16015625,0.3046875
-75.25,-75.0,-3.087890625,-3.595703125,-77.25,-79.0625,-3.626953125,-4.2890625,-0.25,1.8125,0.5078125,0.662109375
-87.6875,-87.8125,-4.40234375,-5.0859375,-90.125,-91.125,-4.5234375,-5.1796875,0.125,1.0,0.68359375,0.65625
-74.125,-74.9375,-3.095703125,-4.10546875,-75.125,-77.6875,-5.125,-5.859375,0.8125,2.5625,1.009765625,0.734375
-78.5625,-80.75,-4.48046875,-5.08984375,-80.9375,-79.875,-6.1328125,-6.44921875,2.1875,-1.0625,0.609375,0.31640625
-67.0625,-67.125,-4.3671875,-4.91796875,-69.0625,-71.125,-5.54296875,-6.12109375,0.0625,2.0625,0.55078125,0.578125
-77.125,-79.4375,-4.0625,-4.828125,-80.0625,-79.0625,-5.125,-5.84375,2.3125,-1.0,0.765625,0.71875
-78.0,-77.0625,-3.443359375,-4.2890625,-80.125,-81.25,-3.640625,-3.978515625,-0.9375,1.125,0.845703125,0.337890625
-83.75,-82.5,-2.9375,-3.630859375,-86.125,-89.125,-4.9140625,-5.49609375,-1.25,3.0,0.693359375,0.58203125
-89.125,-91.6875,-8.5078125,-8.484375,-95.25,-93.0,-5.890625,-6.296875,2.5625,-2.25,-0.0234375,0.40625
-83.3125,-83.875,-3.455078125,-4.125,-85.8125,-86.0,-3.6015625,-4.0625,0.5625,0.1875,0.669921875,0.4609375
-77.1875,-80.25,-4.17578125,-5.34375,-80.25,-80.375,-3.876953125,-4.484375,3.0625,0.125,1.16796875,0.607421875
-77.625,-78.75,-2.537109375,-3.244140625,-83.125,-83.3125,-5.56640625,-5.87109375,1.125,0.1875,0.70703125,0.3046875
-80.5625,-81.125,-6.55078125,-6.40234375,-82.4375,-83.3125,-4.81640625,-5.33984375,0.5625,0.875,-0.1484375,0.5234375
-75.0625,-79.0,-3.033203125,-3.779296875,-82.125,-79.375,-5.6953125,-6.046875,3.9375,-2.75,0.74609375,0.3515625
-73.875,-72.0,-3.51953125,-3.85546875,-75.375,-78.8125,-5.6953125,-6.28125,-1.875,3.4375,0.3359375,0.5859375
-80.875,-82.9375,-1.837890625,-3.287109375,-84.5,-84.8125,-4.15234375,-5.125,2.0625,0.3125,1.44921875,0.97265625
-76.8125,-78.125,-4.9453125,-5.0625,-81.1875,-81.375,-5.7265625,-6.05859375,1.3125,0.1875,0.1171875,0.33203125
-77.125,-79.375,-4.9140625,-5.109375,-80.4375,-78.5625,-6.578125,-7.0859375,2.25,-1.875,0.1953125,0.5078125
-74.5,-75.3125,-4.41015625,-4.53125,-77.125,-77.0625,-5.671875,-6.0234375,0.8125,-0.0625,0.12109375,0.3515625
-89.875,-89.0625,-4.84765625,-5.08203125,-89.5625,-92.25,-4.921875,-5.80078125,-0.8125,2.6875,0.234375,0.87890625
-74.875,-76.375,-1.8232421875,-2.84375,-79.125,-80.3125,-4.2734375,-4.31640625,1.5,1.1875,1.0205078125,0.04296875
-79.125,-78.0625,-2.85546875,-3.484375,-80.4375,-83.75,-5.70703125,-6.26953125,-1.0625,3.3125,0.62890625,0.5625
-79.625,-83.125,-2.634765625,-3.267578125,-85.625,-83.9375,-3.283203125,-3.6484375,3.5,-1.6875,0.6328125,0.365234375
-72.3125,-73.3125,-3.5625,-3.970703125,-77.125,-77.3125,-6.08203125,-6.33984375,1.0,0.1875,0.408203125,0.2578125
-83.5,-86.3125,-3.708984375,-4.65234375,-88.875,-87.875,-5.5625,-6.0390625,2.8125,-1.0,0.943359375,0.4765625
-88.3125,-90.25,-4.55859375,-5.30078125,-88.25,-87.5,-7.58203125,-7.60546875,1.9375,-0.75,0.7421875,0.0234375
-78.9375,-82.875,-3.751953125,-4.5234375,-82.625,-81.4375,-3.662109375,-4.81640625,3.9375,-1.1875,0.771484375,1.154296875
-80.6875,-82.0,-3.50390625,-4.38671875,-86.25,-86.0625,-5.6796875,-5.890625,1.3125,-0.1875,0.8828125,0.2109375
-83.0,-84.9375,-3.4375,-4.38671875,-78.0,-79.25,-5.61328125,-5.76171875,1.9375,1.25,0.94921875,0.1484375
-78.375,-83.1875,-8.125,-7.65234375,-83.0625,-78.625,-3.697265625,-4.04296875,4.8125,-4.4375,-0.47265625,0.345703125
-70.9375,-72.875,-3.49609375,-4.07421875,-73.875,-73.0625,-4.46484375,-4.71484375,1.9375,-0.8125,0.578125,0.25
-73.25,-74.4375,-6.21875,-6.6875,-73.5625,-73.0625,-5.1875,-5.41015625,1.1875,-0.5,0.46875,0.22265625
-80.0625,-82.625,-3.416015625,-4.04296875,-85.4375,-84.5,-3.6875,-4.4140625,2.5625,-0.9375,0.626953125,0.7265625
-75.0,-77.625,-4.171875,-4.59765625,-74.9375,-73.875,-2.69140625,-3.166015625,2.625,-1.0625,0.42578125,0.474609375
-73.3125,-74.4375,-4.75390625,-4.90625,-74.8125,-75.75,-4.99609375,-5.65625,1.125,0.9375,0.15234375,0.66015625
-87.75,-85.5,-4.0625,-4.51953125,-85.625,-89.0625,-5.859375,-6.17578125,-2.25,3.4375,0.45703125,0.31640625
-68.875,-70.0625,-3.01171875,-3.61328125,-71.0,-71.625,-3.455078125,-4.41015625,1.1875,0.625,0.6015625,0.955078125
-70.0,-71.625,-3.240234375,-3.603515625,-72.9375,-72.3125,-5.00390625,-5.5546875,1.625,-0.625,0.36328125,0.55078125
-75.875,-77.375,-8.4609375,-9.0,-80.5625,-80.5,-5.19921875,-5.69140625,1.5,-0.0625,0.5390625,0.4921875
-71.4375,-75.25,-3.81640625,-4.41796875,-77.125,-74.5625,-3.419921875,-3.767578125,3.8125,-2.5625,0.6015625,0.34765625
-81.5625,-80.9375,-3.828125,-4.19140625,-82.0625,-83.8125,-3.1875,-3.5,-0.625,1.75,0.36328125,0.3125
-79.625,-79.0,-3.0,-3.83984375,-82.5,-84.375,-4.98046875,-6.015625,-0.625,1.875,0.83984375,1.03515625
-89.4375,-92.5,-3.556640625,-4.5625,-92.9375,-90.8125,-3.615234375,-3.865234375,3.0625,-2.125,1.005859375,0.25
-84.875,-87.6875,-8.421875,-8.25,-90.9375,-88.8125,-4.625,-4.91796875,2.8125,-2.125,-0.171875,0.29296875
-74.5,-76.125,-5.48828125,-5.59765625,-77.875,-77.125,-5.3671875,-5.5234375,1.625,-0.75,0.109375,0.15625
-80.125,-80.5625,-5.03515625,-5.23046875,-79.5,-79.75,-4.03515625,-4.30078125,0.4375,0.25,0.1953125,0.265625
-76.8125,-79.4375,-3.2109375,-4.1328125,-82.625,-81.375,-4.9609375,-5.25390625,2.625,-1.25,0.921875,0.29296875
-83.5625,-84.25,-8.28125,-8.265625,-84.75,-85.1875,-5.47265625,-6.10546875,0.6875,0.4375,-0.015625,0.6328125
-70.6875,-73.4375,-3.37109375,-3.767578125,-75.875,-74.25,-4.1328125,-4.95703125,2.75,-1.625,0.396484375,0.82421875
-71.8125,-76.25,-3.205078125,-4.7421875,-77.4375,-74.75,-5.38671875,-6.2421875,4.4375,-2.6875,1.537109375,0.85546875
-86.375,-87.8125,-3.376953125,-4.2265625,-89.75,-89.75,-3.669921875,-4.078125,1.4375,0.0,0.849609375,0.408203125
-82.75,-83.0625,-3.435546875,-4.140625,-86.3125,-86.8125,-3.54296875,-4.06640625,0.3125,0.5,0.705078125,0.5234375
-74.0,-73.4375,-3.15234375,-3.490234375,-76.125,-76.5,-5.8671875,-6.4609375,-0.5625,0.375,0.337890625,0.59375
-80.1875,-83.5625,-2.732421875,-3.86328125,-85.5,-84.5625,-6.36328125,-6.67578125,3.375,-0.9375,1.130859375,0.3125
-72.5625,-73.0,-2.99609375,-3.94921875,-74.875,-76.0,-2.95703125,-3.634765625,0.4375,1.125,0.953125,0.677734375
-69.25,-69.875,-7.1796875,-7.51171875,-72.0,-72.4375,-4.80078125,-5.359375,0.625,0.4375,0.33203125,0.55859375
-80.125,-82.625,-4.41796875,-4.9609375,-81.1875,-80.5,-4.25390625,-4.515625,2.5,-0.6875,0.54296875,0.26171875
-81.375,-81.5,-4.30078125,-4.7578125,-82.75,-83.9375,-5.19140625,-5.9453125,0.125,1.1875,0.45703125,0.75390625
-78.25,-78.5625,-2.9453125,-3.95703125,-80.75,-80.6875,-6.46484375,-6.8203125,0.3125,-0.0625,1.01171875,0.35546875
-85.3125,-87.0,-3.064453125,-4.5,-88.1875,-88.875,-3.96484375,-5.18359375,1.6875,0.6875,1.435546875,1.21875
-80.3125,-82.125,-4.2109375,-4.94921875,-83.3125,-82.1875,-4.62109375,-5.2265625,1.8125,-1.125,0.73828125,0.60546875
-76.9375,-80.0625,-2.642578125,-4.24609375,-81.9375,-81.9375,-5.36328125,-5.875,3.125,0.0,1.603515625,0.51171875
-80.625,-81.125,-4.37109375,-4.44921875,-78.8125,-79.375,-4.48046875,-4.671875,0.5,0.5625,0.078125,0.19140625
-76.625,-79.375,-3.78515625,-4.83203125,-76.9375,-77.4375,-4.24609375,-4.66796875,2.75,0.5,1.046875,0.421875
-80.0625,-79.4375,-4.47265625,-5.0390625,-79.4375,-80.875,-6.39453125,-6.6875,-0.625,1.4375,0.56640625,0.29296875
-72.5,-74.0,-3.533203125,-4.09375,-76.75,-76.75,-5.62109375,-5.9921875,1.5,0.0,0.560546875,0.37109375
-75.0,-79.3125,-4.84765625,-5.59765625,-75.625,-71.9375,-3.59765625,-3.876953125,4.3125,-3.6875,0.75,0.279296875
-70.125,-70.5,-4.44140625,-4.79296875,-70.375,-71.625,-4.0859375,-4.78515625,0.375,1.25,0.3515625,0.69921875
-78.6875,-81.625,-2.638671875,-3.34765625,-83.875,-81.875,-4.0,-4.13671875,2.9375,-2.0,0.708984375,0.13671875
-76.125,-76.9375,-3.216796875,-3.845703125,-80.375,-80.8125,-5.359375,-6.109375,0.8125,0.4375,0.62890625,0.75
-76.5,-76.6875,-6.08203125,-6.75,-76.5625,-78.4375,-5.04296875,-5.171875,0.1875,1.875,0.66796875,0.12890625
-74.8125,-75.0625,-3.15234375,-3.578125,-77.6875,-79.4375,-5.6875,-6.6875,0.25,1.75,0.42578125,1.0
-81.625,-82.5,-4.40234375,-5.08984375,-80.5,-81.4375,-4.07421875,-4.515625,0.875,0.9375,0.6875,0.44140625
-78.8125,-78.5,-3.595703125,-3.9921875,-78.5625,-79.625,-5.7578125,-6.31640625,-0.3125,1.0625,0.396484375,0.55859375
-84.125,-83.3125,-3.560546875,-3.953125,-86.5625,-88.625,-4.71875,-4.90625,-0.8125,2.0625,0.392578125,0.1875
-81.9375,-83.375,-8.1953125,-8.09375,-90.125,-89.5,-5.171875,-5.8828125,1.4375,-0.625,-0.1015625,0.7109375
-78.5625,-79.25,-5.54296875,-5.515625,-79.4375,-79.75,-3.8828125,-4.140625,0.6875,0.3125,-0.02734375,0.2578125
-80.3125,-79.75,-4.81640625,-5.35546875,-78.6875,-79.6875,-5.484375,-5.94921875,-0.5625,1.0,0.5390625,0.46484375
-77.4375,-78.3125,-6.01953125,-6.10546875,-80.3125,-81.375,-6.1640625,-6.4609375,0.875,1.0625,0.0859375,0.296875
-75.1875,-76.25,-4.0546875,-4.3203125,-76.875,-77.3125,-5.7890625,-6.109375,1.0625,0.4375,0.265625,0.3203125
-73.25,-76.3125,-3.458984375,-4.6328125,-78.0,-75.125,-6.03125,-5.921875,3.0625,-2.875,1.173828125,-0.109375
-73.1875,-72.8125,-3.23046875,-3.822265625,-76.3125,-77.9375,-3.806640625,-4.25390625,-0.375,1.625,0.591796875,0.447265625
-71.75,-74.25,-8.078125,-8.4375,-76.1875,-74.9375,-5.37890625,-5.6328125,2.5,-1.25,0.359375,0.25390625
-68.3125,-72.0,-5.0,-5.984375,-72.625,-72.125,-5.83203125,-6.296875,3.6875,-0.5,0.984375,0.46484375
-77.375,-79.3125,-2.4453125,-3.4140625,-81.8125,-82.25,-5.359375,-6.35546875,1.9375,0.4375,0.96875,0.99609375
-72.6875,-72.5625,-3.234375,-4.2109375,-75.5625,-77.0625,-3.806640625,-4.88671875,-0.125,1.5,0.9765625,1.080078125
-85.625,-86.3125,-5.4296875,-5.7578125,-85.1875,-85.125,-7.02734375,-7.078125,0.6875,-0.0625,0.328125,0.05078125
-79.4375,-79.25,-4.46484375,-4.55078125,-81.5,-80.875,-5.7734375,-6.14453125,-0.1875,-0.625,0.0859375,0.37109375
-81.125,-80.5,-5.1953125,-5.67578125,-80.5625,-81.8125,-3.71484375,-4.13671875,-0.625,1.25,0.48046875,0.421875
-77.25,-77.0625,-4.0078125,-4.328125,-74.625,-75.5625,-3.890625,-4.765625,-0.1875,0.9375,0.3203125,0.875
-80.5,-83.75,-4.2265625,-4.86328125,-85.8125,-82.6875,-4.4140625,-4.68359375,3.25,-3.125,0.63671875,0.26953125
-73.875,-75.4375,-2.71484375,-3.81640625,-74.9375,-75.6875,-4.92578125,-5.87109375,1.5625,0.75,1.1015625,0.9453125
-66.5625,-68.0,-3.03515625,-3.33984375,-69.4375,-70.3125,-6.01171875,-6.3671875,1.4375,0.875,0.3046875,0.35546875
-79.8125,-81.4375,-3.58203125,-4.4921875,-83.125,-82.9375,-5.8828125,-6.3671875,1.625,-0.1875,0.91015625,0.484375
-74.6875,-72.8125,-3.8828125,-5.01171875,-74.5,-77.5625,-7.265625,-7.4765625,-1.875,3.0625,1.12890625,0.2109375
