item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
69,prompt_filler,filler,the author bothers the bishop .,the bishop is bothered by the author .,The gri ed during mur .,other
70,prompt_active,active,a bishop bothered a boy .,a boy was bothered by a bishop .,The boy was bothered by the bishop .,passive_structural
70,prompt_passive,passive,a bishop bothered a boy .,a boy was bothered by a bishop .,The boy is ed by the bishop .,other
70,prompt_no_prime,no_prime,a bishop bothered a boy .,a boy was bothered by a bishop .,The bishop was trying to teach the boy a lesson about the importance of being a good boy .,other
70,prompt_filler,filler,a bishop bothered a boy .,a boy was bothered by a bishop .,The boy was bothered by the bishop .,passive_structural
71,prompt_active,active,a boy bothers a brother .,a brother is bothered by a boy .,The boy ed the brother .,other
71,prompt_passive,passive,a boy bothers a brother .,a brother is bothered by a boy .,The boy was bothered by the brother .,other
71,prompt_no_prime,no_prime,a boy bothers a brother .,a brother is bothered by a boy .,The boy hit the brother .,other
71,prompt_filler,filler,a boy bothers a brother .,a brother is bothered by a boy .,The fab ed on the fav .,other
72,prompt_active,active,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother bothered the buddy .,active_exact
72,prompt_passive,passive,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother is ed by the buddy .,other
72,prompt_no_prime,no_prime,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother did it to the buddy .,other
72,prompt_filler,filler,the brother bothered the buddy .,the buddy was bothered by the brother .,The brother did it to the buddy .,other
73,prompt_active,active,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy ed the candidate .,other
73,prompt_passive,passive,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The candidate was ed by the buddy .,other
73,prompt_no_prime,no_prime,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The buddy was being a jerk and the candidate was being a jerk .,other
73,prompt_filler,filler,the buddy bothers the candidate .,the candidate is bothered by the buddy .,The dru ed beside the gri .,other
74,prompt_active,active,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate s the captain .,other
74,prompt_passive,passive,a candidate bothered a captain .,a captain was bothered by a candidate .,The captain is ed by the candidate .,other
74,prompt_no_prime,no_prime,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate did it .,other
74,prompt_filler,filler,a candidate bothered a captain .,a captain was bothered by a candidate .,The candidate mur ed the captain .,other
75,prompt_active,active,a captain bothers a champion .,a champion is bothered by a captain .,The captain ed the champion .,other
75,prompt_passive,passive,a captain bothers a champion .,a champion is bothered by a captain .,The champion was ed by the captain .,other
75,prompt_no_prime,no_prime,a captain bothers a champion .,a champion is bothered by a captain .,The captain was a champion .,other
75,prompt_filler,filler,a captain bothers a champion .,a champion is bothered by a captain .,The champion was a captain .,other
76,prompt_active,active,the champion bothered the chief .,the chief was bothered by the champion .,The chief was bothered by the champion .,passive_exact
76,prompt_passive,passive,the champion bothered the chief .,the chief was bothered by the champion .,The chief is ed by the champion .,other
76,prompt_no_prime,no_prime,the champion bothered the chief .,the chief was bothered by the champion .,The chief was the one who did it .,other
76,prompt_filler,filler,the champion bothered the chief .,the chief was bothered by the champion .,The chief was the one who did it .,other
77,prompt_active,active,the chief bothers the child .,the child is bothered by the chief .,The chief bothered the child .,active_structural
77,prompt_passive,passive,the chief bothers the child .,the child is bothered by the chief .,The child was ed by the chief .,other
77,prompt_no_prime,no_prime,the chief bothers the child .,the child is bothered by the chief .,"The chief was playing with the child, and the child fell down and hurt himself .",other
77,prompt_filler,filler,the chief bothers the child .,the child is bothered by the chief .,The chief hit the child .,other
78,prompt_active,active,a child bothered a colonel .,a colonel was bothered by a child .,The child bothered the colonel .,active_structural
78,prompt_passive,passive,a child bothered a colonel .,a colonel was bothered by a child .,The colonel is ed by the child .,other
78,prompt_no_prime,no_prime,a child bothered a colonel .,a colonel was bothered by a child .,"The colonel was playing with the child, and the child was playing with the colonel .",other
78,prompt_filler,filler,a child bothered a colonel .,a colonel was bothered by a child .,The child before colonel .,other
79,prompt_active,active,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel ed the cop .,other
79,prompt_passive,passive,a colonel bothers a cop .,a cop is bothered by a colonel .,The cop was ed by the colonel .,other
79,prompt_no_prime,no_prime,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel was drunk and he was driving his car .,other
79,prompt_filler,filler,a colonel bothers a cop .,a cop is bothered by a colonel .,The cop was shot by the colonel .,other
80,prompt_active,active,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop bothered the cousin .,active_exact
80,prompt_passive,passive,the cop bothered the cousin .,the cousin was bothered by the cop .,The cousin is ed by the cop .,other
80,prompt_no_prime,no_prime,the cop bothered the cousin .,the cousin was bothered by the cop .,The cop did it to the cousin .,other
80,prompt_filler,filler,the cop bothered the cousin .,the cousin was bothered by the cop .,The mol ed on the mul .,other
81,prompt_active,active,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin bothered the daughter .,active_structural
81,prompt_passive,passive,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin was ed by the daughter .,other
81,prompt_no_prime,no_prime,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The cousin did it to the daughter .,other
81,prompt_filler,filler,the cousin bothers the daughter .,the daughter is bothered by the cousin .,The nav ed above the nin .,other
82,prompt_active,active,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The daughter s the doctor .,other
82,prompt_passive,passive,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor is ed by the daughter .,other
82,prompt_no_prime,no_prime,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The doctor was treating my daughter for a sore throat .,other
82,prompt_filler,filler,a daughter bothered a doctor .,a doctor was bothered by a daughter .,The nom ed during nud .,other
83,prompt_active,active,a doctor bothers an employee .,an employee is bothered by a doctor .,The doctor bothered the employee .,active_structural
83,prompt_passive,passive,a doctor bothers an employee .,an employee is bothered by a doctor .,The employee was ed by the doctor .,other
83,prompt_no_prime,no_prime,a doctor bothers an employee .,an employee is bothered by a doctor .,"The doctor was angry at the employee for something, and he said, 'I'm going to fire you .",other
83,prompt_filler,filler,a doctor bothers an employee .,an employee is bothered by a doctor .,The doctor did it to the employee .,other
84,prompt_active,active,the employee bothered the employer .,the employer was bothered by the employee .,The employee bothered the employer .,active_exact
84,prompt_passive,passive,the employee bothered the employer .,the employer was bothered by the employee .,The employer is ed by the employee .,other
84,prompt_no_prime,no_prime,the employee bothered the employer .,the employer was bothered by the employee .,The employee was being a jerk .,other
84,prompt_filler,filler,the employee bothered the employer .,the employer was bothered by the employee .,The pil ed through the por .,other
85,prompt_active,active,the employer bothers the father .,the father is bothered by the employer .,The father was bothered by the employer .,passive_structural
85,prompt_passive,passive,the employer bothers the father .,the father is bothered by the employer .,The father was ed by the employer .,other
85,prompt_no_prime,no_prime,the employer bothers the father .,the father is bothered by the employer .,The father was angry at the employer for something he did .,other
