s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-83.75,-84.6875,-3.3203125,-3.85546875,-85.25,-85.0625,-4.80078125,-4.8984375,0.9375,-0.1875
-74.75,-75.25,-3.767578125,-4.84375,-78.6875,-79.125,-5.00390625,-5.765625,0.5,0.4375
-81.5,-83.25,-3.306640625,-3.984375,-84.125,-84.0625,-8.3515625,-8.3203125,1.75,-0.0625
-78.3125,-81.0625,-3.126953125,-3.81640625,-83.6875,-82.625,-6.546875,-6.4296875,2.75,-1.0625
-82.0,-81.875,-7.9453125,-8.5546875,-82.0,-84.3125,-3.21484375,-3.9296875,-0.125,2.3125
-75.0,-77.6875,-3.560546875,-5.10546875,-80.1875,-78.125,-3.685546875,-4.28125,2.6875,-2.0625
-73.375,-75.1875,-2.794921875,-3.70703125,-77.375,-77.0,-4.9140625,-5.5546875,1.8125,-0.375
-72.4375,-73.5,-5.47265625,-5.59375,-75.0625,-74.1875,-3.666015625,-3.927734375,1.0625,-0.875
-79.375,-81.5625,-2.8515625,-3.556640625,-85.25,-85.875,-3.68359375,-4.6796875,2.1875,0.625
-74.5,-73.8125,-4.29296875,-4.7265625,-74.4375,-77.0625,-4.125,-4.8359375,-0.6875,2.625
-71.5625,-73.6875,-3.921875,-4.48828125,-73.5,-73.0,-3.46875,-3.904296875,2.125,-0.5
-78.5625,-83.0625,-3.890625,-4.9375,-84.8125,-83.125,-6.24609375,-6.4765625,4.5,-1.6875
-75.0625,-76.1875,-4.3046875,-4.6796875,-78.5,-78.5625,-5.09765625,-5.4609375,1.125,0.0625
-76.5,-76.8125,-3.9375,-4.25390625,-79.9375,-80.3125,-3.90234375,-4.17578125,0.3125,0.375
-84.3125,-86.1875,-2.615234375,-3.361328125,-87.1875,-87.6875,-3.302734375,-4.49609375,1.875,0.5
-73.375,-74.0625,-3.205078125,-3.962890625,-75.375,-75.9375,-4.43359375,-5.125,0.6875,0.5625
-76.4375,-78.5625,-3.470703125,-3.970703125,-81.1875,-80.1875,-5.76171875,-5.8046875,2.125,-1.0
-73.5625,-74.6875,-2.79296875,-3.8359375,-76.5625,-77.6875,-4.0703125,-4.84375,1.125,1.125
-78.3125,-77.875,-5.4453125,-5.91796875,-76.875,-79.5,-3.78125,-4.1171875,-0.4375,2.625
-79.6875,-81.875,-4.3203125,-4.98046875,-82.5,-82.0625,-4.09765625,-4.46484375,2.1875,-0.4375
-75.9375,-79.0,-2.869140625,-4.00390625,-79.25,-79.625,-5.0390625,-6.18359375,3.0625,0.375
-71.0,-72.625,-9.265625,-9.3984375,-76.9375,-75.6875,-5.47265625,-5.92578125,1.625,-1.25
-69.3125,-66.1875,-6.50390625,-6.42578125,-69.0,-73.25,-5.890625,-6.8203125,-3.125,4.25
-77.6875,-78.75,-3.396484375,-4.359375,-79.875,-79.9375,-4.24609375,-4.8515625,1.0625,0.0625
-80.625,-80.875,-3.736328125,-4.3046875,-81.9375,-83.0625,-5.515625,-6.08984375,0.25,1.125
-75.625,-77.25,-2.818359375,-3.474609375,-80.5,-79.625,-4.74609375,-5.546875,1.625,-0.875
-79.75,-81.625,-2.462890625,-3.349609375,-82.125,-83.1875,-3.28515625,-3.998046875,1.875,1.0625
-81.0625,-84.875,-3.978515625,-4.8125,-84.5625,-81.6875,-3.98046875,-4.0625,3.8125,-2.875
-78.0,-79.375,-4.109375,-4.29296875,-85.1875,-85.0625,-6.09765625,-6.38671875,1.375,-0.125
-73.875,-74.8125,-2.888671875,-3.748046875,-77.25,-77.5625,-5.734375,-6.57421875,0.9375,0.3125
-62.125,-64.8125,-4.79296875,-5.44140625,-65.875,-64.4375,-4.62109375,-5.09375,2.6875,-1.4375
-77.4375,-78.75,-6.2890625,-6.3671875,-79.875,-79.3125,-5.16015625,-5.60546875,1.3125,-0.5625
-90.75,-93.25,-4.01953125,-4.49609375,-95.3125,-94.875,-3.580078125,-3.962890625,2.5,-0.4375
-83.9375,-82.875,-5.34375,-5.3203125,-82.8125,-85.5625,-5.1640625,-5.359375,-1.0625,2.75
-75.4375,-77.5,-2.984375,-3.71484375,-78.6875,-79.1875,-5.18359375,-5.59765625,2.0625,0.5
-75.125,-76.25,-2.01171875,-2.615234375,-82.625,-83.125,-5.28125,-6.0546875,1.125,0.5
-70.125,-72.0,-3.9296875,-5.328125,-73.5,-74.8125,-5.3359375,-6.34375,1.875,1.3125
-74.75,-76.625,-2.626953125,-4.30859375,-81.6875,-83.25,-5.421875,-5.47265625,1.875,1.5625
-78.375,-78.25,-2.052734375,-2.86328125,-78.375,-81.0625,-5.7734375,-6.5703125,-0.125,2.6875
-79.375,-80.875,-4.11328125,-4.41015625,-81.0625,-81.9375,-4.7421875,-5.37109375,1.5,0.875
-72.5,-74.0,-4.6328125,-5.2734375,-72.5625,-71.8125,-4.078125,-4.484375,1.5,-0.75
-79.0625,-79.6875,-3.572265625,-4.015625,-81.375,-82.375,-6.20703125,-6.84765625,0.625,1.0
-82.25,-84.0,-5.56640625,-6.28515625,-84.4375,-85.375,-5.42578125,-5.68359375,1.75,0.9375
-75.125,-75.0625,-3.759765625,-4.140625,-77.9375,-79.375,-5.74609375,-5.7421875,-0.0625,1.4375
-82.375,-82.25,-8.6796875,-8.96875,-85.8125,-87.625,-6.27734375,-6.48046875,-0.125,1.8125
-70.0625,-71.3125,-3.578125,-4.46484375,-73.375,-73.4375,-4.66015625,-4.92578125,1.25,0.0625
-77.375,-76.625,-3.560546875,-4.3671875,-78.3125,-81.5,-5.29296875,-6.07421875,-0.75,3.1875
-77.75,-80.875,-4.05859375,-4.75,-81.1875,-79.9375,-4.40625,-5.1328125,3.125,-1.25
-71.0625,-73.0,-2.67578125,-3.283203125,-74.0625,-74.3125,-3.54296875,-4.00390625,1.9375,0.25
-84.625,-84.4375,-5.109375,-5.28125,-85.0625,-87.5625,-5.578125,-6.03125,-0.1875,2.5
-72.25,-74.25,-2.72265625,-3.658203125,-74.25,-74.5625,-4.35546875,-5.08203125,2.0,0.3125
-84.0,-86.4375,-2.919921875,-3.68359375,-89.0625,-89.1875,-5.25,-6.09375,2.4375,0.125
-81.75,-82.5625,-3.6015625,-4.19921875,-85.0625,-86.0,-8.0546875,-8.1484375,0.8125,0.9375
-80.5625,-86.375,-3.3984375,-4.70703125,-88.6875,-84.6875,-5.65625,-5.765625,5.8125,-4.0
-75.8125,-76.25,-3.013671875,-4.2734375,-77.0625,-79.25,-5.1796875,-5.90234375,0.4375,2.1875
-78.375,-80.5,-3.744140625,-4.33984375,-79.8125,-79.1875,-4.7109375,-5.0859375,2.125,-0.625
-80.0625,-84.0625,-5.55859375,-6.56640625,-87.0,-85.0625,-3.666015625,-4.59765625,4.0,-1.9375
-74.25,-76.5,-3.98046875,-4.35546875,-78.0,-77.9375,-5.94140625,-6.45703125,2.25,-0.0625
-87.125,-86.5,-4.16796875,-4.28515625,-86.125,-86.375,-4.62890625,-4.83984375,-0.625,0.25
-78.6875,-80.75,-5.20703125,-5.58984375,-79.4375,-79.8125,-4.83984375,-5.2109375,2.0625,0.375
-78.4375,-82.1875,-4.9375,-5.9765625,-83.0,-80.8125,-4.5234375,-5.48828125,3.75,-2.1875
-71.125,-72.875,-3.79296875,-4.31640625,-76.875,-76.625,-6.2265625,-6.62890625,1.75,-0.25
-80.125,-82.0,-3.236328125,-3.798828125,-82.1875,-81.0,-2.33203125,-2.64453125,1.875,-1.1875
-74.8125,-77.4375,-3.669921875,-5.140625,-78.125,-77.125,-4.34765625,-4.765625,2.625,-1.0
-79.0,-82.6875,-5.79296875,-6.37109375,-81.8125,-79.0,-5.4296875,-5.98046875,3.6875,-2.8125
-63.5625,-64.5,-1.3779296875,-1.7216796875,-71.4375,-72.8125,-6.609375,-7.24609375,0.9375,1.375
-73.125,-74.0,-4.44140625,-4.828125,-78.375,-78.1875,-4.0390625,-4.796875,0.875,-0.1875
-72.5,-73.4375,-4.765625,-5.01171875,-75.625,-75.6875,-5.8515625,-6.16015625,0.9375,0.0625
-75.125,-76.0,-3.99609375,-4.53515625,-76.5625,-76.9375,-3.732421875,-4.20703125,0.875,0.375
-78.0625,-77.3125,-4.3828125,-4.921875,-78.8125,-81.3125,-5.7578125,-6.1875,-0.75,2.5
-72.0625,-73.1875,-1.7841796875,-2.2109375,-76.3125,-76.4375,-4.0,-4.70703125,1.125,0.125
-80.375,-81.0,-3.662109375,-4.3671875,-81.875,-82.4375,-4.66796875,-4.9609375,0.625,0.5625
-78.3125,-79.9375,-4.64453125,-5.140625,-78.0,-77.875,-4.078125,-4.17578125,1.625,-0.125
-81.0,-81.375,-5.7265625,-6.0078125,-79.5625,-80.5625,-5.3359375,-5.77734375,0.375,1.0
-73.3125,-77.6875,-2.55078125,-4.1953125,-78.25,-77.5,-5.4140625,-5.92578125,4.375,-0.75
-74.4375,-76.375,-3.794921875,-4.57421875,-78.5625,-78.3125,-4.8828125,-5.84375,1.9375,-0.25
-70.5,-70.875,-3.853515625,-4.2109375,-71.0,-71.875,-7.36328125,-7.16015625,0.375,0.875
-71.75,-71.4375,-4.01953125,-4.09765625,-74.4375,-75.125,-5.85546875,-6.09375,-0.3125,0.6875
-74.0,-78.9375,-2.755859375,-3.751953125,-79.9375,-77.25,-5.1953125,-5.73828125,4.9375,-2.6875
-73.0,-73.75,-3.755859375,-4.20703125,-75.625,-74.4375,-4.1796875,-4.52734375,0.75,-1.1875
-92.8125,-93.1875,-4.29296875,-4.79296875,-91.0,-91.75,-5.1640625,-5.296875,0.375,0.75
-70.25,-72.375,-3.759765625,-4.578125,-74.25,-73.6875,-5.609375,-6.23046875,2.125,-0.5625
-88.75,-91.4375,-4.3515625,-4.48828125,-94.0,-92.1875,-5.16015625,-5.3046875,2.6875,-1.8125
-82.0,-85.4375,-4.22265625,-5.1796875,-85.25,-83.875,-3.552734375,-4.1484375,3.4375,-1.375
-78.0,-79.5,-2.763671875,-3.6875,-81.75,-82.75,-3.935546875,-4.39453125,1.5,1.0
-69.375,-71.0,-4.015625,-4.984375,-71.0625,-72.4375,-6.09375,-6.390625,1.625,1.375
-78.875,-80.0,-2.70703125,-3.40625,-82.5625,-83.0625,-6.8203125,-6.78515625,1.125,0.5
-85.1875,-87.125,-4.734375,-5.1796875,-86.25,-87.0,-5.66796875,-6.11328125,1.9375,0.75
-83.375,-81.375,-4.63671875,-4.578125,-81.875,-83.875,-4.56640625,-5.08203125,-2.0,2.0
-72.625,-73.375,-3.529296875,-4.83984375,-75.3125,-77.1875,-4.23046875,-4.9140625,0.75,1.875
-77.375,-80.4375,-3.9453125,-5.2265625,-77.625,-76.8125,-4.8671875,-5.30859375,3.0625,-0.8125
-83.75,-84.375,-5.4765625,-5.3671875,-85.5,-85.6875,-5.5078125,-5.75,0.625,0.1875
-75.9375,-78.1875,-2.16015625,-2.55078125,-81.25,-81.5625,-5.68359375,-6.1484375,2.25,0.3125
-87.125,-92.125,-4.4921875,-5.17578125,-87.375,-84.1875,-8.0625,-7.41015625,5.0,-3.1875
-80.0,-80.5625,-3.552734375,-4.765625,-84.375,-84.6875,-4.5859375,-5.1796875,0.5625,0.3125
-77.625,-78.75,-2.61328125,-3.087890625,-83.5625,-83.0,-6.30078125,-6.40625,1.125,-0.5625
-92.1875,-94.375,-5.15234375,-5.0859375,-92.3125,-90.4375,-5.55859375,-5.7421875,2.1875,-1.875
-75.125,-77.9375,-3.333984375,-3.703125,-80.375,-78.5625,-6.203125,-6.58203125,2.8125,-1.8125
-80.25,-81.9375,-5.23828125,-5.28515625,-82.4375,-80.9375,-4.5625,-4.90234375,1.6875,-1.5
-75.625,-78.5,-4.5546875,-5.328125,-86.75,-84.4375,-5.20703125,-4.92578125,2.875,-2.3125
-70.5,-71.6875,-3.609375,-5.06640625,-71.1875,-72.25,-3.076171875,-3.93359375,1.1875,1.0625
-75.875,-78.25,-4.21875,-4.94140625,-76.625,-76.25,-5.23828125,-5.5625,2.375,-0.375
-83.4375,-85.375,-4.23046875,-5.29296875,-83.8125,-84.125,-4.56640625,-5.1171875,1.9375,0.3125
-72.625,-72.9375,-3.310546875,-4.1328125,-75.375,-77.0625,-5.40234375,-6.18359375,0.3125,1.6875
-63.21875,-67.5,-3.404296875,-4.80859375,-72.75,-70.625,-4.25,-4.890625,4.28125,-2.125
-76.125,-77.0,-4.09765625,-4.6796875,-76.5625,-77.8125,-4.56640625,-4.890625,0.875,1.25
-81.125,-84.125,-4.3828125,-4.94921875,-83.6875,-83.1875,-4.7421875,-5.1875,3.0,-0.5
-81.25,-83.5,-4.00390625,-4.64453125,-84.875,-84.125,-4.1640625,-4.421875,2.25,-0.75
-76.4375,-76.4375,-3.650390625,-3.90625,-79.9375,-80.0,-5.30859375,-5.8046875,0.0,0.0625
-77.0,-78.125,-6.10546875,-6.85546875,-78.0,-78.125,-5.00390625,-4.84375,1.125,0.125
-78.375,-80.9375,-2.19140625,-3.2578125,-84.0625,-84.4375,-5.76953125,-6.53125,2.5625,0.375
-77.0,-79.125,-2.607421875,-3.412109375,-84.0,-83.125,-4.875,-4.8671875,2.125,-0.875
-72.75,-72.6875,-4.51953125,-4.6875,-74.5625,-75.1875,-4.83203125,-5.34375,-0.0625,0.625
-80.5,-82.375,-3.607421875,-4.30859375,-84.0,-82.5,-5.33984375,-5.75390625,1.875,-1.5
-71.3125,-72.375,-6.0625,-6.1328125,-76.6875,-74.75,-5.75390625,-6.23828125,1.0625,-1.9375
-67.5625,-70.8125,-1.8369140625,-3.130859375,-74.4375,-75.9375,-4.1796875,-5.40625,3.25,1.5
-72.125,-68.875,-3.55859375,-4.33203125,-71.75,-77.0,-5.61328125,-6.3359375,-3.25,5.25
-81.0625,-82.875,-3.279296875,-4.16015625,-84.0625,-83.75,-3.603515625,-4.41796875,1.8125,-0.3125
-83.625,-85.0,-3.708984375,-4.6171875,-85.125,-86.0,-6.39453125,-6.80078125,1.375,0.875
-76.6875,-77.75,-4.66796875,-5.0,-79.8125,-80.1875,-4.375,-5.01953125,1.0625,0.375
-78.3125,-78.625,-4.50390625,-4.828125,-82.0625,-82.6875,-5.13671875,-5.6484375,0.3125,0.625
-71.0625,-70.875,-3.583984375,-4.8125,-72.5625,-74.125,-5.72265625,-6.484375,-0.1875,1.5625
-82.1875,-83.875,-3.201171875,-4.97265625,-84.75,-85.3125,-5.125,-5.5078125,1.6875,0.5625
-77.625,-79.8125,-3.30078125,-3.849609375,-84.125,-83.1875,-4.01953125,-4.62890625,2.1875,-0.9375
-81.875,-82.0,-3.787109375,-3.955078125,-84.8125,-85.125,-5.296875,-5.703125,0.125,0.3125
-72.5,-73.0625,-2.6484375,-2.916015625,-76.0,-77.0,-6.0234375,-6.90234375,0.5625,1.0
-77.75,-79.5,-4.37890625,-4.79296875,-81.0625,-80.125,-3.482421875,-3.955078125,1.75,-0.9375
-72.0,-73.125,-2.02734375,-2.03125,-78.625,-79.25,-5.43359375,-6.0859375,1.125,0.625
-80.625,-83.625,-3.1328125,-4.31640625,-85.25,-84.0625,-5.25390625,-5.59765625,3.0,-1.1875
-72.625,-75.0,-4.796875,-5.640625,-71.875,-73.0625,-4.07421875,-4.0859375,2.375,1.1875
-76.4375,-76.5625,-2.560546875,-4.2109375,-78.625,-80.9375,-4.78125,-5.1796875,0.125,2.3125
-77.875,-78.1875,-3.31640625,-3.6953125,-82.75,-82.6875,-6.09765625,-6.25390625,0.3125,-0.0625
-64.1875,-64.8125,-4.0,-4.90625,-66.6875,-68.875,-5.21875,-5.96484375,0.625,2.1875
-69.125,-70.125,-5.53515625,-5.8828125,-73.125,-72.5,-5.98828125,-6.921875,1.0,-0.625
-81.5,-81.375,-3.58984375,-4.390625,-80.5,-82.3125,-4.7421875,-4.51953125,-0.125,1.8125
-70.0,-71.0,-4.1875,-4.74609375,-75.75,-76.4375,-5.73046875,-6.0859375,1.0,0.6875
-77.3125,-79.125,-3.93359375,-4.5390625,-80.625,-79.4375,-5.3359375,-5.8203125,1.8125,-1.1875
-80.875,-84.9375,-2.90234375,-4.75,-88.9375,-88.125,-5.5546875,-5.4140625,4.0625,-0.8125
-80.0625,-80.875,-5.11328125,-5.44921875,-83.5625,-83.5,-4.87890625,-5.7578125,0.8125,-0.0625
-80.4375,-81.0,-3.6484375,-3.828125,-81.25,-81.625,-3.611328125,-4.1171875,0.5625,0.375
-78.75,-77.0,-6.3046875,-6.625,-78.75,-81.1875,-4.9609375,-5.265625,-1.75,2.4375
-78.75,-79.375,-3.94921875,-4.67578125,-82.875,-81.9375,-6.38671875,-6.25390625,0.625,-0.9375
-77.0,-78.5,-2.91796875,-3.869140625,-79.625,-79.8125,-3.12890625,-3.5625,1.5,0.1875
-75.4375,-74.5625,-2.943359375,-3.88671875,-78.5,-80.0625,-6.1484375,-6.61328125,-0.875,1.5625
-68.125,-70.1875,-3.947265625,-5.0078125,-67.8125,-67.375,-5.96875,-6.0078125,2.0625,-0.4375
-79.0,-79.5625,-5.02734375,-5.9375,-78.875,-81.0,-3.916015625,-4.546875,0.5625,2.125
-78.6875,-80.5625,-2.951171875,-3.791015625,-83.125,-83.375,-2.857421875,-3.2734375,1.875,0.25
-81.75,-84.0625,-3.25,-4.0859375,-84.9375,-84.8125,-5.5703125,-6.20703125,2.3125,-0.125
-71.0,-73.875,-5.15625,-5.203125,-76.5,-73.125,-4.984375,-5.22265625,2.875,-3.375
-83.25,-84.5625,-4.4453125,-5.0,-84.3125,-84.0625,-4.390625,-4.67578125,1.3125,-0.25
-77.0625,-77.3125,-3.1171875,-3.986328125,-80.6875,-80.5625,-3.6953125,-4.39453125,0.25,-0.125
-73.5625,-76.125,-4.140625,-4.7578125,-77.9375,-76.8125,-2.923828125,-3.3984375,2.5625,-1.125
-71.6875,-73.0625,-5.26171875,-6.10546875,-75.875,-74.9375,-3.71484375,-4.1328125,1.375,-0.9375
-74.5,-77.0,-2.869140625,-3.900390625,-79.9375,-79.3125,-5.22265625,-5.67578125,2.5,-0.625
-83.0625,-89.625,-3.955078125,-5.953125,-89.5,-87.6875,-5.66015625,-6.07421875,6.5625,-1.8125
-77.3125,-78.25,-2.572265625,-3.384765625,-81.0,-82.6875,-5.65625,-6.32421875,0.9375,1.6875
-75.9375,-78.9375,-4.2109375,-5.00390625,-78.0,-77.25,-4.07421875,-4.60546875,3.0,-0.75
-84.5625,-86.0625,-3.849609375,-4.36328125,-84.4375,-84.4375,-5.27734375,-6.27734375,1.5,0.0
-92.5,-92.1875,-6.99609375,-7.1015625,-91.6875,-93.625,-5.54296875,-5.9296875,-0.3125,1.9375
-67.125,-69.1875,-3.232421875,-3.65234375,-72.0625,-70.125,-3.642578125,-3.96875,2.0625,-1.9375
-75.3125,-77.9375,-3.689453125,-4.8828125,-78.6875,-77.6875,-5.3359375,-5.55078125,2.625,-1.0
-80.3125,-80.25,-4.7109375,-5.29296875,-79.0,-79.4375,-4.0234375,-4.2734375,-0.0625,0.4375
-78.25,-79.875,-3.072265625,-4.58203125,-80.625,-82.25,-5.046875,-5.82421875,1.625,1.625
-75.75,-77.375,-3.8359375,-4.76953125,-78.1875,-78.625,-5.61328125,-6.21484375,1.625,0.4375
-70.0,-70.0,-3.78125,-4.203125,-72.3125,-73.0625,-5.5546875,-5.84375,0.0,0.75
-78.6875,-80.3125,-6.8671875,-6.875,-83.3125,-83.4375,-4.1484375,-4.85546875,1.625,0.125
-73.9375,-75.0625,-3.01171875,-3.904296875,-80.9375,-81.0625,-5.79296875,-6.03515625,1.125,0.125
-79.25,-82.4375,-3.560546875,-4.4765625,-83.125,-81.875,-3.146484375,-3.712890625,3.1875,-1.25
-76.25,-78.375,-4.62109375,-5.359375,-79.5,-80.0625,-4.140625,-4.796875,2.125,0.5625
-76.0,-76.375,-3.560546875,-3.9375,-80.0625,-81.4375,-5.51953125,-6.1015625,0.375,1.375
-77.125,-79.0625,-3.439453125,-3.662109375,-80.625,-78.875,-5.41015625,-6.01953125,1.9375,-1.75
-81.1875,-83.4375,-4.7265625,-5.6015625,-84.0625,-84.125,-5.90234375,-6.44140625,2.25,0.0625
-80.0,-78.0625,-3.431640625,-4.07421875,-81.25,-84.1875,-5.90625,-6.390625,-1.9375,2.9375
-72.6875,-74.8125,-4.5390625,-5.09375,-75.1875,-74.625,-5.15625,-5.80078125,2.125,-0.5625
-67.8125,-67.875,-8.0546875,-8.0234375,-70.3125,-71.75,-5.19921875,-6.0625,0.0625,1.4375
-69.5,-74.0,-3.064453125,-4.39453125,-77.125,-74.0625,-3.7578125,-4.32421875,4.5,-3.0625
-72.75,-74.375,-2.94140625,-4.2734375,-77.4375,-77.5,-4.62890625,-5.3359375,1.625,0.0625
-77.8125,-79.875,-2.158203125,-3.79296875,-83.75,-85.0625,-5.2734375,-5.734375,2.0625,1.3125
-82.75,-83.5625,-4.37890625,-5.11328125,-82.375,-83.0,-5.375,-5.7890625,0.8125,0.625
-78.25,-80.4375,-4.6015625,-5.4375,-81.375,-81.3125,-6.0078125,-6.26953125,2.1875,-0.0625
-69.9375,-71.125,-3.576171875,-4.62890625,-72.5,-72.8125,-3.775390625,-4.28125,1.1875,0.3125
-86.5,-87.375,-5.1640625,-5.5625,-86.6875,-86.5,-3.083984375,-3.576171875,0.875,-0.1875
-78.3125,-78.8125,-5.97265625,-6.1484375,-83.75,-82.125,-6.0390625,-6.20703125,0.5,-1.625
-78.6875,-79.875,-3.98046875,-4.5234375,-83.0625,-82.8125,-4.953125,-5.27734375,1.1875,-0.25
-86.4375,-88.0,-3.53125,-4.36328125,-87.125,-87.6875,-4.16796875,-4.8203125,1.5625,0.5625
-73.4375,-73.5625,-4.23828125,-4.546875,-74.3125,-75.5625,-5.484375,-5.88671875,0.125,1.25
-77.25,-76.625,-4.51953125,-5.109375,-80.25,-82.25,-7.5625,-8.21875,-0.625,2.0
-83.0625,-84.5,-7.48828125,-8.4453125,-85.0,-84.5625,-5.1171875,-5.98828125,1.4375,-0.4375
-74.0625,-76.0,-4.25390625,-5.20703125,-76.25,-76.25,-4.12890625,-4.76171875,1.9375,0.0
-68.4375,-72.625,-3.412109375,-5.30859375,-72.375,-70.375,-4.08203125,-4.41015625,4.1875,-2.0
-76.25,-78.3125,-3.14453125,-3.95703125,-78.25,-78.0,-5.51953125,-6.07421875,2.0625,-0.25
-78.375,-77.8125,-9.2109375,-8.9296875,-78.1875,-80.6875,-5.28515625,-5.765625,-0.5625,2.5
-74.875,-77.6875,-3.388671875,-4.6953125,-80.8125,-79.4375,-5.51953125,-5.8046875,2.8125,-1.375
-89.75,-91.5,-2.873046875,-3.720703125,-92.25,-93.0625,-3.90234375,-4.81640625,1.75,0.8125
-81.125,-82.6875,-3.705078125,-4.33984375,-83.8125,-83.5625,-5.7265625,-6.05078125,1.5625,-0.25
-73.25,-74.5625,-4.42578125,-4.609375,-77.875,-76.9375,-5.6484375,-6.32421875,1.3125,-0.9375
-66.5,-67.8125,-5.98046875,-6.296875,-69.125,-69.625,-5.87109375,-6.26953125,1.3125,0.5
-79.375,-80.375,-3.576171875,-3.919921875,-83.0625,-81.875,-5.26171875,-5.90234375,1.0,-1.1875
-84.125,-86.25,-3.607421875,-4.1875,-86.5625,-86.125,-2.818359375,-3.47265625,2.125,-0.4375
-80.375,-78.0625,-5.42578125,-5.71484375,-79.25,-82.875,-4.65234375,-5.546875,-2.3125,3.625
-73.25,-79.75,-2.400390625,-4.81640625,-80.625,-77.625,-5.71484375,-6.31640625,6.5,-3.0
-77.375,-80.0625,-3.572265625,-4.09765625,-81.375,-79.875,-5.1953125,-5.5703125,2.6875,-1.5
-76.5625,-79.25,-6.24609375,-6.59375,-79.75,-78.375,-4.78515625,-5.140625,2.6875,-1.375
-71.25,-72.6875,-7.96484375,-8.5859375,-73.0,-72.125,-4.97265625,-5.1328125,1.4375,-0.875
-82.875,-82.8125,-5.3828125,-5.56640625,-83.375,-85.0625,-5.46875,-5.8359375,-0.0625,1.6875
-73.875,-76.0,-3.537109375,-4.55859375,-76.6875,-75.5,-5.12109375,-5.5859375,2.125,-1.1875
-73.375,-75.6875,-4.09375,-4.7578125,-77.4375,-77.1875,-5.44921875,-6.26953125,2.3125,-0.25
-79.875,-80.25,-4.2265625,-4.44140625,-82.25,-81.8125,-4.453125,-4.703125,0.375,-0.4375
-85.3125,-85.9375,-4.49609375,-5.5625,-86.1875,-88.625,-5.7890625,-6.14453125,0.625,2.4375
-84.3125,-82.75,-4.328125,-4.45703125,-85.625,-88.75,-5.375,-5.84765625,-1.5625,3.125
-79.375,-81.6875,-2.541015625,-3.759765625,-81.1875,-81.0,-5.19140625,-5.53515625,2.3125,-0.1875
-88.0625,-88.25,-3.3828125,-4.625,-90.625,-91.5625,-3.638671875,-4.140625,0.1875,0.9375
-84.625,-86.25,-4.05859375,-4.63671875,-84.5625,-83.9375,-4.76171875,-5.265625,1.625,-0.625
-81.5625,-82.75,-2.814453125,-3.626953125,-85.5,-85.75,-6.171875,-6.453125,1.1875,0.25
-86.75,-88.9375,-4.95703125,-5.5703125,-88.25,-87.75,-4.80078125,-5.0703125,2.1875,-0.5
-82.3125,-82.125,-2.8046875,-3.44140625,-84.25,-85.5625,-4.55859375,-5.2734375,-0.1875,1.3125
-74.3125,-77.4375,-4.640625,-4.82421875,-79.6875,-78.5625,-5.22265625,-6.2421875,3.125,-1.125
-81.125,-81.125,-3.806640625,-4.125,-81.125,-81.9375,-3.984375,-4.46484375,0.0,0.8125
-76.5625,-77.75,-5.375,-5.8046875,-75.8125,-75.625,-5.35546875,-5.48828125,1.1875,-0.1875
-77.625,-79.5625,-2.884765625,-4.04296875,-82.375,-82.9375,-4.12890625,-5.0,1.9375,0.5625
-70.125,-74.25,-4.328125,-4.75,-77.6875,-74.3125,-5.27734375,-5.578125,4.125,-3.375
-72.75,-72.625,-4.6015625,-5.375,-74.125,-75.75,-5.328125,-5.73046875,-0.125,1.625
-75.5625,-78.9375,-3.40625,-4.75,-81.0,-79.8125,-4.37890625,-4.48046875,3.375,-1.1875
-71.125,-73.4375,-7.3359375,-7.23046875,-77.3125,-74.4375,-4.046875,-4.35546875,2.3125,-2.875
-81.6875,-82.0625,-4.80078125,-5.015625,-83.25,-82.8125,-4.15234375,-4.5703125,0.375,-0.4375
-81.3125,-83.4375,-3.39453125,-4.16796875,-84.9375,-84.25,-5.23046875,-5.8359375,2.125,-0.6875
-82.625,-85.6875,-4.53125,-4.890625,-84.875,-82.3125,-3.4453125,-3.68359375,3.0625,-2.5625
-76.75,-76.875,-3.421875,-4.12109375,-80.625,-82.0,-6.14453125,-6.57421875,0.125,1.375
-75.3125,-78.875,-4.45703125,-4.578125,-78.0625,-78.0625,-5.45703125,-6.1953125,3.5625,0.0
-71.25,-73.625,-4.69140625,-4.43359375,-74.625,-71.75,-6.24609375,-6.91796875,2.375,-2.875
-92.5,-93.8125,-3.58203125,-4.1015625,-95.8125,-95.8125,-5.4140625,-5.453125,1.3125,0.0
-79.625,-82.5,-8.3203125,-8.5546875,-80.75,-80.25,-4.375,-4.76953125,2.875,-0.5
-74.3125,-73.8125,-3.771484375,-4.23046875,-74.75,-76.75,-3.794921875,-4.3046875,-0.5,2.0
-73.875,-75.375,-4.1171875,-4.734375,-77.8125,-78.0625,-5.0,-5.234375,1.5,0.25
-70.4375,-71.625,-3.099609375,-3.65625,-74.6875,-75.4375,-3.74609375,-4.53515625,1.1875,0.75
-82.875,-83.5625,-3.67578125,-3.896484375,-88.375,-88.0625,-3.841796875,-4.19921875,0.6875,-0.3125
-89.0625,-89.375,-3.236328125,-3.943359375,-92.875,-94.25,-5.69140625,-5.80078125,0.3125,1.375
-83.5625,-83.6875,-4.9765625,-5.96875,-84.375,-85.75,-5.28515625,-5.70703125,0.125,1.375
