s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
0.4375,-0.25,0.2109375,0.263671875
2.75,-2.25,0.33203125,1.00390625
1.1875,-0.5625,0.359375,0.3984375
0.75,1.1875,0.44140625,0.18359375
4.75,-1.125,1.921875,0.48046875
0.9375,0.0625,0.70703125,-0.134765625
1.3125,0.75,0.955078125,0.421875
-0.25,0.625,0.212890625,0.30859375
-0.25,1.4375,0.55859375,0.79296875
1.4375,0.6875,0.76953125,0.234375
2.5625,-1.75,0.40625,0.34375
1.625,0.6875,0.716796875,0.4140625
5.0625,-5.8125,0.6328125,0.265625
-0.375,0.875,-0.1484375,0.31640625
-0.6875,2.4375,0.029296875,0.4609375
-0.25,0.8125,0.30859375,0.4921875
1.0,0.0625,0.02734375,0.23046875
4.0,-3.5,0.90234375,0.166015625
1.125,0.375,0.552734375,0.76953125
1.3125,2.0,0.763671875,0.5625
0.9375,-1.375,0.484375,0.2421875
0.9375,2.0,0.689453125,0.73828125
2.625,0.9375,1.01171875,0.8984375
1.8125,1.625,1.505859375,0.34375
0.0625,0.4375,-0.05078125,0.2578125
0.75,0.875,0.501953125,0.515625
2.5,-0.8125,1.015625,0.2265625
0.5,0.5625,0.689453125,0.591796875
1.625,3.25,0.74609375,0.51171875
0.5625,0.125,0.09375,0.423828125
1.3125,1.4375,0.7734375,0.0390625
1.75,0.3125,0.783203125,0.79296875
1.25,-1.5625,0.0703125,0.1640625
1.0625,0.875,0.375,0.625
1.4375,-0.5625,0.38671875,0.3984375
1.0625,-0.125,0.361328125,0.25
2.625,-2.0625,0.115234375,0.12890625
1.8125,0.25,0.564453125,0.66015625
2.8125,-0.1875,1.1875,0.3359375
1.875,-0.5,0.55859375,0.08984375
5.25,-2.5625,0.43359375,0.359375
0.9375,0.75,0.5234375,0.62890625
0.625,-0.6875,0.52734375,0.14453125
-1.3125,0.625,0.234375,0.259765625
2.6875,-2.0,0.46875,0.3359375
2.3125,-0.5625,1.5,0.640625
3.5,-2.75,0.61328125,0.1328125
1.125,0.625,0.802734375,0.99609375
6.75,-5.8125,2.271484375,0.947265625
1.5625,-0.0625,1.037109375,-0.1875
-0.5625,2.4375,0.37109375,0.52734375
2.1875,-1.6875,1.0625,0.92578125
2.3125,-1.0,0.705078125,0.33203125
-0.0625,2.0,0.619140625,1.03125
0.625,1.25,0.728515625,0.71484375
1.9375,1.1875,1.12109375,0.09375
0.6875,-0.1875,0.125,0.40234375
1.125,-0.6875,0.076171875,0.49609375
1.9375,-0.1875,0.9765625,0.328125
5.75,-5.1875,0.75390625,0.5546875
0.125,1.5,0.87890625,1.048828125
1.625,-0.0625,0.916015625,0.63671875
3.0625,-1.0625,1.361328125,1.13671875
4.0625,-2.875,0.974609375,0.646484375
3.0,-1.25,1.544921875,0.71484375
0.25,0.5625,-0.150390625,0.76953125
-1.0,2.0,0.55859375,0.81640625
1.375,0.875,0.939453125,0.84375
2.8125,-0.75,0.74609375,0.03125
2.125,-0.8125,0.1875,0.55078125
1.625,-2.4375,0.0625,0.34765625
4.3125,-3.625,0.35546875,0.51171875
1.25,-0.625,0.68359375,0.15234375
0.9375,0.125,0.720703125,0.23828125
4.8125,-4.6875,-0.5703125,0.64453125
2.0625,-0.0625,0.2734375,0.6015625
-1.0,1.6875,0.904296875,0.67578125
2.875,-2.375,0.478515625,0.1953125
2.0625,1.8125,1.017578125,0.33984375
0.9375,-0.625,0.125,0.1875
-1.3125,1.0,0.255859375,0.3125
1.4375,0.0,0.681640625,0.64453125
0.9375,-0.1875,0.6015625,0.453125
2.125,-0.8125,1.06640625,0.59765625
4.1875,0.25,1.83984375,0.96484375
2.625,-0.4375,0.9609375,0.50390625
1.8125,-1.0,0.4140625,0.35546875
3.4375,-1.625,0.580078125,0.9453125
5.6875,-3.6875,1.482421875,0.458984375
4.375,-2.3125,0.78515625,0.703125
3.8125,-1.5625,1.443359375,0.748046875
1.125,0.8125,0.873046875,1.24609375
1.5625,1.375,1.30078125,1.16015625
2.0625,-0.125,0.791015625,0.09765625
1.75,0.6875,0.796875,0.3203125
2.5625,-1.125,0.7734375,0.03515625
1.875,0.125,0.431640625,0.17578125
2.8125,-1.5625,1.0546875,0.40234375
0.375,1.3125,0.40234375,0.609375
2.1875,-1.5,0.3515625,0.37109375
1.8125,0.1875,0.55859375,0.65234375
3.125,-3.5625,0.345703125,0.3828125
0.75,1.375,1.021484375,0.875
1.75,-0.9375,0.353515625,0.859375
2.125,-0.4375,0.4921875,0.49609375
2.5,-0.5625,0.869140625,0.60546875
-0.375,1.1875,0.39453125,0.2890625
1.875,-1.1875,0.40234375,0.388671875
0.5625,0.5,0.40234375,0.48828125
0.5,0.1875,0.46875,0.0625
2.375,0.3125,1.00390625,0.7734375
2.6875,-0.75,0.84765625,0.48828125
-0.125,1.6875,0.10546875,0.31640625
1.25,-0.375,1.1982421875,0.71484375
1.5,0.5625,1.26171875,0.81640625
2.5,0.875,0.857421875,0.90625
3.5,-3.125,1.2421875,0.17578125
0.375,1.625,0.578125,0.38671875
1.1875,-2.0,0.078125,0.15625
3.6875,-2.6875,0.28125,0.19921875
0.625,-0.9375,0.05859375,0.48046875
0.6875,1.125,0.40625,0.541015625
-1.0,0.5,0.1171875,0.51953125
2.0,1.375,1.21875,0.49609375
-1.875,1.8125,0.3828125,0.10546875
4.75,-2.9375,1.330078125,0.72265625
2.4375,-1.5,0.03515625,0.765625
1.3125,2.8125,1.07421875,0.96484375
0.0,2.3125,0.728515625,0.765625
3.0,-1.5625,0.83984375,0.138671875
1.8125,0.4375,0.4296875,0.36328125
0.375,1.375,0.51171875,0.66015625
-0.4375,1.6875,0.05859375,0.4140625
2.75,-1.3125,0.619140625,0.109375
4.9375,-2.0625,0.396484375,0.46875
-1.4375,3.0,0.08203125,0.828125
0.3125,1.1875,0.564453125,0.1484375
-0.625,0.9375,0.69921875,0.36328125
0.9375,1.3125,0.61328125,0.796875
4.0625,-1.75,0.421875,0.31640625
1.3125,0.5,0.140625,0.59375
0.9375,0.3125,0.904296875,0.40625
2.6875,0.1875,1.6298828125,0.7890625
2.875,-0.9375,0.98046875,0.62109375
0.125,0.5625,0.51953125,0.517578125
-0.1875,1.0625,-0.06640625,0.56640625
1.25,-0.1875,1.765625,0.6328125
1.625,-0.5625,1.2734375,0.6171875
1.6875,-0.875,0.69140625,0.224609375
0.375,1.5625,1.11328125,0.16796875
1.1875,1.0,1.291015625,-0.1015625
1.875,-0.1875,1.271484375,0.376953125
0.5,-0.375,0.43359375,0.14453125
3.3125,-1.125,1.40234375,0.60546875
3.625,-1.3125,0.779296875,0.40234375
2.625,-2.5625,0.17578125,0.203125
2.59375,-2.1875,0.404296875,0.41015625
1.8125,0.75,0.86328125,0.7890625
1.875,-2.5625,0.4140625,0.4765625
0.4375,0.0625,0.05859375,0.265625
1.6875,0.5625,0.7890625,0.43359375
0.5,2.4375,0.734375,0.77734375
1.875,-1.25,0.703125,0.220703125
3.75,-1.8125,0.78515625,0.3203125
0.25,1.25,0.669921875,0.203125
1.3125,0.3125,0.744140625,0.375
0.8125,-0.875,0.43359375,0.4296875
1.9375,0.0625,0.375,0.2578125
0.875,-0.3125,-0.0078125,0.3828125
1.4375,0.8125,0.8046875,1.134765625
1.0625,0.5625,0.765625,0.51953125
3.5,-1.8125,1.552734375,-0.24609375
0.5,-0.25,0.4453125,0.4921875
2.3125,-0.3125,0.619140625,0.13671875
1.1875,0.8125,0.923828125,0.5859375
1.25,-0.1875,1.01953125,0.0
4.0625,-1.375,0.904296875,0.80859375
-0.6875,1.6875,-0.2265625,0.33984375
0.9375,0.3125,0.6015625,0.625
1.1875,0.4375,0.3203125,0.4453125
1.0,0.4375,0.212890625,0.544921875
3.5,-1.6875,1.083984375,0.67578125
3.0,-1.25,0.318359375,0.26953125
1.6875,-0.6875,0.939453125,0.2734375
2.4375,-1.125,0.36328125,0.0546875
1.1875,0.8125,0.736328125,0.6953125
1.5625,-0.9375,0.376953125,0.37890625
2.5,0.0,1.2578125,0.6015625
2.6875,-0.375,1.21484375,0.19140625
1.0,0.3125,0.451171875,0.40625
1.0625,0.25,-0.40234375,0.3359375
2.875,-2.0,0.857421875,0.50390625
0.125,0.625,0.46484375,0.44921875
0.625,0.5,0.39453125,0.193359375
2.875,-2.9375,0.5625,0.21875
2.3125,-2.0,0.015625,0.26953125
1.0625,0.5625,0.39453125,0.296875
0.4375,-0.3125,0.939453125,0.03515625
1.4375,3.3125,1.958984375,1.7578125
2.8125,-1.75,0.68359375,0.3984375
0.5,0.75,0.755859375,0.33984375
1.3125,0.4375,1.1015625,0.5859375
0.75,1.1875,0.81640625,0.60546875
2.0625,-0.125,0.65625,0.05078125
1.75,0.0625,0.908203125,0.798828125
-0.125,1.0625,0.76953125,0.45703125
0.125,1.0,0.7109375,0.71484375
2.9375,-1.5625,0.53125,0.509765625
2.25,-1.9375,0.19921875,0.3984375
0.75,0.9375,0.33984375,0.37109375
2.875,-0.125,0.53125,0.85546875
0.6875,0.625,0.828125,0.16015625
2.0,-0.625,0.6875,0.42578125
-0.75,2.125,0.001953125,0.2265625
1.6875,1.1875,1.18359375,0.5234375
0.625,2.75,0.75,0.671875
2.0,0.0,0.875,0.236328125
2.1875,-0.625,0.626953125,0.48046875
2.875,-0.3125,1.05859375,0.71484375
-0.375,1.8125,0.658203125,0.3828125
0.75,-1.8125,0.28125,0.25390625
1.75,-1.5625,0.58984375,0.08984375
2.1875,-0.3125,0.666015625,0.36328125
0.6875,0.5,0.2734375,0.607421875
0.1875,0.9375,0.466796875,0.33203125
1.4375,-0.5625,0.24609375,-0.0078125
2.6875,-1.75,0.63671875,0.34375
0.0625,1.875,0.8125,0.42578125
2.25,-0.9375,0.7265625,0.5625
1.6875,0.4375,0.5,0.3984375
1.4375,-0.625,0.708984375,0.2734375
8.8125,-5.4375,1.427734375,0.76953125
2.5,-0.5,0.87109375,0.62109375
0.8125,-0.25,-0.04296875,0.39453125
1.5,1.1875,1.173828125,0.43359375
2.1875,0.0,1.140625,1.904296875
-0.0625,0.5625,0.59765625,0.4453125
3.9375,-0.5625,0.33984375,0.828125
3.9375,-2.4375,1.099609375,0.80859375
1.5625,0.5625,1.5703125,0.50390625
4.4375,-4.3125,0.259765625,0.04296875
1.625,-1.1875,0.00390625,0.41015625
0.4375,-0.375,0.40625,0.203125
1.125,-0.0625,0.40625,0.265625
1.625,-0.25,0.92578125,0.6796875
3.0625,-0.875,0.40625,0.48828125
3.6875,-2.0,0.671875,0.17578125
0.375,1.3125,0.484375,0.25
2.25,-1.3125,0.72265625,0.27734375
0.75,0.6875,0.51953125,0.27734375
-0.0625,0.5625,0.44140625,0.7421875
1.3125,-0.25,0.69140625,0.4609375
-3.6875,5.625,0.12890625,0.33984375
3.375,-1.0625,1.55859375,0.40625
3.5625,-1.125,1.052734375,-0.35546875
0.9375,1.125,0.421875,0.607421875
4.125,-2.1875,0.498046875,0.3125
0.3125,1.4375,0.73828125,0.46484375
1.1875,0.5,0.537109375,0.68359375
2.0,-0.6875,0.828125,0.25
0.375,1.25,0.556640625,0.5546875
3.125,-2.0625,0.93359375,0.65234375
1.0625,-1.4375,0.375,0.28515625
0.5,1.1875,0.4921875,1.072265625
2.1875,0.375,1.00390625,0.783203125
1.125,0.25,0.71875,0.67578125
0.6875,0.4375,0.95703125,0.64453125
1.125,0.5,0.7421875,0.55078125
2.8125,-3.1875,0.0078125,0.2578125
3.1875,-1.25,1.30859375,0.421875
0.875,0.9375,0.85546875,0.66796875
0.4375,-0.75,0.302734375,0.6640625
1.75,-0.4375,0.97265625,0.52734375
0.5,-1.1875,0.15625,0.19921875
0.4375,1.1875,0.43359375,0.3359375
2.875,-0.75,0.48828125,0.57421875
2.0,-0.125,0.48828125,0.64453125
0.4375,-0.125,0.26953125,0.32421875
-0.0625,1.4375,0.072265625,0.478515625
3.0625,-1.3125,1.078125,0.19140625
3.75,-0.4375,1.2421875,0.30859375
-3.5,4.875,0.53515625,0.71875
3.0,-1.25,1.404296875,0.6953125
0.9375,0.0625,0.2734375,0.49609375
0.4375,0.6875,0.01953125,0.2578125
4.125,-1.75,1.853515625,0.173828125
1.9375,-0.375,0.0546875,0.32421875
0.0,0.625,0.74609375,0.302734375
0.5,-0.125,0.931640625,0.125
0.25,1.75,0.47265625,0.400390625
0.125,2.9375,0.8984375,0.91015625
2.3125,-0.5,1.041015625,0.34765625
1.5625,0.0625,0.65625,0.234375
2.625,-0.1875,1.18359375,0.3984375
2.6875,-1.5625,0.775390625,0.02734375
3.625,-2.6875,0.75390625,0.38671875
0.8125,1.0625,1.0625,0.4453125
0.5,1.125,0.58203125,0.39453125
0.5,0.8125,1.037109375,0.68359375
2.0,-1.0,0.6806640625,1.05078125
0.3125,0.0625,0.46484375,0.3046875
-0.25,0.9375,0.373046875,0.837890625
2.875,-0.0625,0.68359375,1.13671875
1.625,0.9375,0.861328125,0.7578125
1.9375,-0.5,0.46484375,0.16796875
2.1875,0.3125,0.91796875,0.828125
3.875,-1.125,1.86328125,0.16796875
3.375,-3.4375,0.2734375,0.5
3.6875,-2.0625,0.54296875,0.234375
2.375,-0.625,1.09375,0.41015625
2.8125,-0.8125,1.46484375,0.97265625
1.625,0.75,0.77734375,-0.0390625
1.25,1.5625,0.865234375,0.951171875
2.625,0.3125,1.2578125,0.57421875
1.3125,-0.0625,0.708984375,0.5546875
1.3125,1.125,0.771484375,0.22265625
0.25,1.25,0.34375,0.234375
1.0,1.4375,1.716796875,0.60546875
3.125,-2.3125,1.125,0.35546875
0.75,0.25,0.9716796875,0.3125
1.8125,0.0,1.751953125,0.23046875
2.8125,-0.9375,0.89453125,0.408203125
3.1875,-2.875,0.57421875,0.44140625
2.0,0.4375,1.0546875,0.13671875
2.0625,0.3125,0.58203125,0.95703125
2.4375,-1.1875,-0.134765625,0.15625
1.0625,0.75,0.5,0.45703125
4.4375,-7.0,1.50390625,-0.140625
3.0,-1.0,0.49609375,0.25390625
1.8125,-2.1875,0.3046875,0.384765625
1.3125,-0.3125,0.4453125,0.51953125
0.75,0.8125,0.669921875,0.2109375
2.5625,0.125,0.8828125,0.140625
1.875,-0.375,0.537109375,0.61328125
2.9375,-2.4375,0.32421875,0.4921875
1.5625,0.75,1.0107421875,1.12890625
0.1875,1.5,0.0859375,0.4375
1.4375,0.1875,0.63671875,0.73828125
-0.3125,2.375,0.544921875,-0.1484375
3.1875,0.5625,1.203125,0.4140625
1.25,-1.3125,1.69921875,0.71484375
2.25,-0.0625,0.685546875,0.48828125
-0.0625,0.3125,0.16015625,0.32421875
1.125,0.875,0.490234375,0.26171875
2.1875,-0.375,1.30078125,0.51953125
0.75,-0.3125,0.744140625,0.0703125
5.625,-2.375,1.197265625,0.359375
-1.3125,1.6875,-0.03515625,0.28125
-0.0625,1.0,-0.421875,1.15234375
6.0,-2.4375,1.623046875,0.35546875
1.5,0.4375,0.705078125,0.546875
2.0625,-1.3125,0.72265625,0.16015625
3.25,-2.125,0.67578125,0.236328125
2.875,-0.875,0.85546875,0.55078125
3.375,-1.3125,2.001953125,0.40625
1.9375,0.125,0.6015625,0.36328125
1.75,-0.5,0.36328125,0.1875
1.6875,-0.25,0.44140625,0.2265625
2.75,-1.8125,0.97265625,0.23828125
-0.1875,1.625,0.52734375,0.48046875
0.0625,-0.1875,-0.0078125,0.78515625
2.5625,-1.125,0.30078125,0.3125
1.0,0.125,0.63671875,0.18359375
-0.9375,0.1875,0.05078125,0.662109375
1.1875,0.375,0.82421875,0.51171875
0.6875,1.5,0.541015625,0.953125
-0.875,2.6875,0.30078125,0.390625
1.0625,1.375,1.03515625,1.14453125
0.875,1.3125,1.05078125,0.32421875
-0.9375,2.875,0.84765625,0.5
2.5625,0.3125,0.89453125,0.6640625
2.9375,-2.1875,0.59375,0.05859375
6.5625,-4.1875,1.474609375,0.25390625
2.9375,-1.0,1.03515625,0.265625
1.375,1.0625,0.724609375,0.21484375
0.0625,0.1875,0.48046875,-0.16015625
1.0625,0.3125,0.28125,0.20703125
1.0625,1.125,0.51953125,0.76953125
1.8125,-0.6875,1.21875,0.8671875
1.25,-1.0625,-0.09375,0.14453125
2.0,0.5625,1.029296875,-0.375
-1.0625,2.375,0.62890625,0.49609375
0.5,1.3125,0.4296875,-0.21875
0.9375,0.625,0.33984375,0.2578125
2.4375,-0.6875,0.798828125,0.828125
1.375,0.0625,0.82421875,0.18359375
1.625,-0.375,0.400390625,0.27734375
-0.3125,1.25,0.4140625,0.8203125
0.875,0.125,0.42578125,0.23828125
1.3125,0.0,1.0078125,0.669921875
2.1875,0.0,1.232421875,0.3828125
0.5,2.375,0.91015625,0.74609375
0.25,1.3125,0.443359375,0.24609375
1.8125,-0.5,0.951171875,0.26953125
1.5,1.125,0.97265625,0.7890625
2.625,-0.5625,0.578125,0.42578125
3.375,-0.25,1.330078125,0.2265625
2.9375,-2.75,0.47265625,0.578125
0.25,-0.125,0.2421875,0.08984375
0.1875,0.625,0.12890625,-0.0703125
0.125,-0.3125,0.40625,0.66015625
0.0,1.0625,0.54296875,0.5390625
2.1875,-2.6875,0.109375,0.5390625
1.875,-2.75,0.734375,-0.1015625
0.8125,-0.75,1.14453125,0.09765625
2.6875,-0.75,0.578125,0.41796875
1.625,-0.9375,0.62109375,0.1015625
0.25,-0.6875,0.16796875,0.3828125
1.1875,1.75,0.55078125,0.546875
-0.375,1.125,-0.095703125,0.25390625
-0.1875,1.75,0.287109375,0.4765625
2.875,-0.5,1.7109375,0.40234375
1.375,0.875,1.22265625,0.4140625
0.4375,0.4375,0.404296875,0.23046875
0.6875,1.4375,0.828125,0.3671875
-0.5625,1.4375,-0.14453125,0.140625
4.0,-1.375,0.525390625,0.63671875
0.9375,0.1875,0.6796875,0.21484375
0.6875,2.0,1.4140625,0.875
1.6875,-2.0625,1.24609375,0.1015625
0.375,0.75,0.88671875,0.24609375
1.5625,0.125,0.2763671875,0.40625
0.5625,-0.4375,-0.11328125,0.3125
2.125,-1.4375,0.72265625,0.359375
1.375,-0.5625,0.7109375,0.515625
2.3125,-1.8125,0.498046875,0.1171875
3.5,-0.5625,0.8173828125,0.60546875
1.8125,0.5,0.203125,0.2890625
2.625,0.3125,1.384765625,0.48046875
2.1875,-0.875,0.81640625,1.224609375
4.875,-3.5,1.51953125,0.703125
0.0625,1.3125,0.27734375,0.53125
3.375,-0.75,1.6484375,-0.25
0.875,0.6875,0.15625,0.01953125
2.125,-0.5625,1.05859375,0.2578125
-0.5,1.5,0.646484375,0.6640625
3.9375,-2.0625,0.74609375,-0.1875
1.8125,0.625,1.177734375,0.576171875
0.375,0.8125,0.1875,0.392578125
2.0625,-0.6875,1.142578125,0.25
1.875,-0.9375,0.95703125,0.3828125
1.875,-0.1875,0.787109375,0.396484375
3.6875,-0.9375,2.029296875,1.37890625
0.75,1.6875,0.576171875,0.71484375
0.625,1.5625,0.734375,0.875
1.4375,1.25,0.82421875,0.388671875
2.75,-1.25,0.32421875,0.3828125
3.125,-2.3125,0.810546875,-0.37109375
-0.3125,1.375,1.296875,0.22265625
0.1875,1.0625,0.3359375,0.58203125
-0.1875,1.1875,0.37109375,0.12109375
2.5625,1.0,1.47265625,0.93359375
-1.5,2.1875,0.08203125,0.55859375
2.3125,-1.5625,0.890625,0.68359375
0.9375,2.1875,0.76171875,0.58203125
0.4375,0.75,0.654296875,0.8984375
2.25,-0.25,0.830078125,0.75390625
1.8125,0.25,0.58984375,0.66796875
2.0,-1.125,0.658203125,0.09765625
1.125,0.625,0.53515625,0.58984375
6.5625,-5.5,0.4609375,0.4921875
1.3125,0.1875,1.17578125,0.20703125
3.8125,-2.375,0.8046875,-0.03515625
-0.4375,0.6875,0.1640625,0.1875
-1.0625,1.625,-0.01171875,0.12890625
-0.375,1.1875,0.673828125,0.7421875
1.1875,0.125,0.65625,0.4375
2.25,-0.4375,0.63671875,0.3984375
0.5625,0.25,0.201171875,0.22265625
-0.5625,2.8125,0.79296875,0.580078125
2.75,-0.375,0.46875,0.16796875
2.5,-0.25,1.251953125,1.08203125
1.875,-1.0625,0.84765625,0.47265625
0.375,-0.6875,0.42578125,0.1171875
1.0625,1.375,0.32421875,0.23046875
2.1875,-0.25,0.884765625,0.375
3.8125,-2.125,1.056640625,0.37109375
3.25,-1.0,0.923828125,0.9921875
4.0625,-3.625,0.42578125,0.408203125
2.8125,-2.0625,0.51171875,0.55859375
-0.5,2.25,0.3828125,0.71484375
-0.4375,2.375,0.275390625,0.546875
1.5625,2.25,1.578125,0.66796875
1.625,1.3125,0.76953125,0.359375
0.375,0.5625,0.337890625,0.8125
1.25,0.875,0.93359375,0.16796875
1.625,-1.0625,0.693359375,0.54296875
0.625,-1.25,0.15625,0.6484375
0.9375,0.0,0.66796875,0.76171875
0.4375,1.75,1.10546875,0.56640625
3.875,-3.1875,1.61328125,0.111328125
-0.4375,1.3125,0.322265625,0.59375
0.125,1.75,1.259765625,0.1875
1.0625,0.5,0.53515625,-0.21875
1.75,-0.125,1.00390625,0.5546875
-0.1875,1.0,0.82421875,0.40234375
-1.3125,3.125,0.65234375,0.869140625
1.5,0.4375,0.740234375,0.4609375
0.6875,0.875,1.01171875,0.53125
1.9375,-0.5,0.515625,0.68359375
0.3125,1.4375,0.609375,0.4375
3.5625,-1.9375,0.78125,0.875
2.9375,0.25,0.80078125,0.15625
0.4375,1.25,0.896484375,0.78515625
0.6875,1.3125,0.822265625,-0.06640625
3.125,-1.0625,0.876953125,0.265625
3.5625,-3.5625,0.91796875,0.1796875
1.0625,0.0625,0.515625,0.634765625
1.5625,-1.375,0.984375,0.62109375
-0.5,1.375,0.30078125,0.26171875
-0.4375,1.125,0.609375,0.265625
0.4375,-1.625,-0.20703125,0.671875
2.25,-2.625,0.314453125,0.375
2.1875,1.0,1.453125,0.9609375
0.25,0.0,0.453125,0.40625
3.625,-1.6875,1.01953125,0.6015625
1.625,-0.125,1.0859375,0.03125
3.1875,-1.3125,0.88671875,0.26953125
0.4375,0.3125,0.359375,0.64453125
1.5625,-0.75,1.279296875,0.52734375
1.4375,0.0625,0.205078125,0.69140625
3.1875,-0.375,1.21875,0.40234375
3.125,-2.875,0.796875,-0.26953125
1.6875,-0.9375,0.43359375,0.44140625
0.8125,1.25,0.763671875,0.140625
2.1875,-0.1875,0.7578125,0.4453125
-0.625,1.8125,0.5703125,0.61328125
2.875,-1.375,0.95703125,0.326171875
-2.0625,2.625,-0.125,0.21875
1.75,-0.625,0.02734375,0.328125
-0.4375,1.0,0.255859375,0.18359375
1.25,1.3125,0.75,0.515625
0.0,0.8125,0.603515625,0.234375
-2.875,2.625,0.681640625,0.078125
0.125,1.375,0.375,0.5703125
2.375,-4.25,-0.1484375,0.44140625
0.9375,-0.5,0.89453125,0.376953125
0.9375,-0.5625,0.26953125,0.66796875
3.125,-0.9375,0.47265625,0.44921875
-0.625,2.625,0.453125,0.55859375
0.8125,-0.375,0.31640625,0.49609375
-0.625,2.25,0.45703125,0.3125
2.4375,-1.625,0.48828125,0.48046875
1.375,0.5625,0.359375,0.6953125
-2.375,0.0625,-0.10546875,1.05859375
1.375,0.375,0.88671875,0.484375
0.8125,-1.0625,0.63671875,0.109375
-0.625,0.9375,0.66015625,-0.0078125
1.8125,0.125,0.5078125,0.7421875
-0.0625,0.5625,1.095703125,0.197265625
4.125,-2.8125,1.0078125,0.16796875
0.8125,-0.4375,0.5234375,0.3671875
-1.1875,0.375,0.376953125,0.328125
0.4375,-0.5,0.33984375,0.25
1.125,0.375,0.78515625,0.5390625
0.875,0.75,0.421875,0.3125
0.125,2.3125,0.4296875,0.255859375
2.875,-1.625,0.607421875,0.5078125
2.6875,-3.3125,0.80859375,0.30859375
3.0625,-2.0625,-0.4375,0.546875
1.3125,0.1875,1.2890625,0.05859375
1.3125,0.6875,0.58203125,0.5859375
0.5,0.5625,0.546875,0.15234375
-0.4375,1.75,0.271484375,0.47265625
2.0,-0.6875,0.4453125,0.58984375
1.1875,-0.6875,0.34765625,0.203125
1.3125,-2.3125,-0.03515625,0.18359375
1.5,0.0,0.517578125,0.55859375
2.5625,0.3125,0.8125,0.22265625
3.875,0.0,1.34765625,0.6328125
2.4375,-0.1875,1.1015625,0.671875
1.5,-0.25,0.859375,0.625
1.75,0.3125,1.076171875,0.74609375
2.0625,-2.4375,0.24609375,0.2109375
-0.6875,1.125,-0.00390625,0.2734375
-0.5625,1.0,0.462890625,0.6171875
-0.625,2.1875,1.1640625,0.67578125
1.625,0.6875,0.63671875,0.78515625
1.4375,-0.25,0.828125,0.1640625
1.0625,0.1875,1.01171875,0.67578125
-1.4375,2.0,0.5078125,0.21484375
2.5625,-0.5,0.87890625,0.26953125
1.5,-1.0625,0.4765625,0.2734375
2.125,-0.125,1.20703125,0.265625
0.5,1.625,1.26953125,0.421875
2.8125,-0.25,1.21875,-0.0625
0.125,1.25,0.578125,0.33984375
2.375,-0.875,1.537109375,0.880859375
0.75,0.9375,0.5234375,0.4375
1.6875,-0.75,0.154296875,0.13671875
4.625,-1.8125,0.82421875,0.4375
0.625,1.1875,0.40625,0.2109375
1.125,0.5,0.5078125,0.408203125
1.25,0.75,0.703125,-0.0390625
3.625,-1.5,1.365234375,0.359375
0.0625,0.375,0.21484375,0.37109375
1.9375,1.0,1.396484375,0.78125
1.625,1.125,0.884765625,0.48828125
2.375,-1.3125,0.75390625,0.3984375
0.125,0.5625,0.453125,0.25390625
1.3125,1.25,1.083984375,0.953125
1.9375,0.25,0.765625,0.763671875
0.6875,1.0625,0.751953125,0.1640625
1.9375,-0.8125,0.50390625,0.44921875
1.4375,-1.125,0.77734375,0.751953125
1.75,-0.75,0.3125,1.205078125
0.9375,-0.125,-0.041015625,0.25
1.875,0.0,1.0,1.11328125
-0.125,1.3125,0.28125,0.265625
2.5625,0.0625,0.953125,0.55859375
1.75,0.1875,0.671875,0.5078125
2.0625,0.125,0.638671875,0.77734375
5.0,-0.9375,1.875,0.939453125
2.375,0.25,1.09375,0.17578125
3.8125,0.4375,2.46484375,1.40234375
2.5625,0.4375,1.142578125,0.3515625
2.0,1.4375,1.861328125,0.47265625
0.75,0.875,0.6640625,0.2421875
1.6875,0.125,0.568359375,0.62109375
3.375,-1.5625,0.939453125,0.25
1.75,-0.1875,0.9375,-0.5703125
1.5625,-1.1875,0.6875,0.484375
2.4375,-1.3125,0.79296875,0.42578125
-0.1875,1.25,0.03515625,0.20703125
-1.1875,1.1875,0.650390625,0.46875
1.0625,0.8125,0.62109375,0.56640625
0.8125,1.8125,0.919921875,0.201171875
1.25,0.4375,0.58984375,0.1875
1.5,0.3125,0.998046875,0.54296875
2.5,0.375,0.46875,0.125
1.6875,0.25,0.578125,0.09765625
2.1875,0.0625,1.07421875,1.013671875
2.0,-0.5625,0.771484375,0.515625
1.4375,0.5,0.72265625,0.65234375
0.4375,0.0,0.08984375,0.5
0.25,1.3125,0.046875,0.44140625
1.375,0.875,1.404296875,0.9453125
-0.125,0.4375,0.15625,0.16796875
0.875,1.3125,0.890625,1.00390625
3.75,-3.5625,0.861328125,0.05078125
2.25,-1.3125,0.328125,0.3125
1.25,-1.125,0.29296875,0.203125
4.5,-3.0625,0.83984375,0.72265625
1.875,-0.125,0.740234375,0.37890625
2.1875,-0.75,1.13671875,0.12109375
3.5625,-4.0625,0.28125,0.40625
0.875,-0.3125,0.392578125,0.59375
1.5,-0.5625,0.36328125,0.3203125
-0.125,0.5,-0.044921875,0.34375
1.4375,-1.125,0.109375,0.40625
1.8125,-0.625,0.259765625,0.6328125
0.1875,0.8125,0.513671875,0.685546875
1.25,0.5625,0.8984375,0.53125
2.0625,-0.125,1.330078125,0.734375
7.0,-2.0625,1.576171875,0.62109375
2.8125,0.0625,1.064453125,0.72265625
1.6875,-0.8125,0.6796875,0.30859375
