pa,pp,ta,tp
the president grabbed the priest .,the priest was grabbed by the president .,a nurse forgives a parent .,a parent is forgiven by a nurse .
a manager carries a mayor .,a mayor is carried by a manager .,the parent forgave the partner .,the partner was forgiven by the parent .
an uncle judged a wife .,a wife was judged by an uncle .,the partner forgives the physician .,the physician is forgiven by the partner .
the singer bothers the soldier .,the soldier is bothered by the singer .,a physician forgave a pilot .,a pilot was forgiven by a physician .
the student joined the teacher .,the teacher was joined by the student .,a pilot forgives a president .,a president is forgiven by a pilot .
a hero surprises a husband .,a husband is surprised by a hero .,the president forgave the priest .,the priest was forgiven by the president .
a mother described a nurse .,a nurse was described by a mother .,the priest forgives the prince .,the prince is forgiven by the priest .
the chief selects the child .,the child is selected by the chief .,a prince forgave a princess .,a princess was forgiven by a prince .
the president discovered the priest .,the priest was discovered by the president .,a princess forgives a professor .,a professor is forgiven by a princess .
a captain carries a champion .,a champion is carried by a captain .,the professor forgave the reader .,the reader was forgiven by the professor .
a father selected a friend .,a friend was selected by a father .,the reader forgives the scientist .,the scientist is forgiven by the reader .
the guest kills the guy .,the guy is killed by the guest .,a scientist forgave a secretary .,a secretary was forgiven by a scientist .
the professor helped the reader .,the reader was helped by the professor .,a secretary forgives a sheriff .,a sheriff is forgiven by a secretary .
a wife grabs a winner .,a winner is grabbed by a wife .,the sheriff forgave the singer .,the singer was forgiven by the sheriff .
an adult bothered an attorney .,an attorney was bothered by an adult .,the singer forgives the soldier .,the soldier is forgiven by the singer .
the teacher joins the uncle .,the uncle is joined by the teacher .,a soldier forgave a son .,a son was forgiven by a soldier .
the actor embraced the actress .,the actress was embraced by the actor .,a son forgives a student .,a student is forgiven by a son .
a manager kills a mayor .,a mayor is killed by a manager .,the student forgave the teacher .,the teacher was forgiven by the student .
a mother selected a nurse .,a nurse was selected by a mother .,the teacher forgives the uncle .,the uncle is forgiven by the teacher .
the partner judges the physician .,the physician is judged by the partner .,an uncle forgave a wife .,a wife was forgiven by an uncle .
the brother surprised the buddy .,the buddy was surprised by the brother .,a wife forgives a winner .,a winner is forgiven by a wife .
an attorney embraces an aunt .,an aunt is embraced by an attorney .,the winner forgave the woman .,the woman was forgiven by the winner .
a child punched a colonel .,a colonel was punched by a child .,the woman forgives the worker .,the worker is forgiven by the woman .
the cousin comforts the daughter .,the daughter is comforted by the cousin .,a worker forgave a writer .,a writer was forgiven by a worker .
the employee killed the employer .,the employer was killed by the employee .,a writer forgives an actor .,an actor is forgiven by a writer .
a doctor teaches an employee .,an employee is taught by a doctor .,the actor hurt the actress .,the actress was hurt by the actor .
a worker chased a writer .,a writer was chased by a worker .,the actress hurts the adult .,the adult is hurt by the actress .
the guest understands the guy .,the guy is understood by the guest .,an adult hurt an attorney .,an attorney was hurt by an adult .
the sheriff forgave the singer .,the singer was forgiven by the sheriff .,an attorney hurts an aunt .,an aunt is hurt by an attorney .
a nurse follows a parent .,a parent is followed by a nurse .,the aunt hurt the author .,the author was hurt by the aunt .
an adult followed an attorney .,an attorney was followed by an adult .,the author hurts the bishop .,the bishop is hurt by the author .
the teacher strikes the uncle .,the uncle is struck by the teacher .,a bishop hurt a boy .,a boy was hurt by a bishop .
the sheriff forgot the singer .,the singer was forgotten by the sheriff .,a boy hurts a brother .,a brother is hurt by a boy .
a nurse selects a parent .,a parent is selected by a nurse .,the brother hurt the buddy .,the buddy was hurt by the brother .
an uncle embraced a wife .,a wife was embraced by an uncle .,the buddy hurts the candidate .,the candidate is hurt by the buddy .
the reader forgets the scientist .,the scientist is forgotten by the reader .,a candidate hurt a captain .,a captain was hurt by a candidate .
the professor understood the reader .,the reader was understood by the professor .,a captain hurts a champion .,a champion is hurt by a captain .
a boy surprises a brother .,a brother is surprised by a boy .,the champion hurt the chief .,the chief was hurt by the champion .
an uncle taught a wife .,a wife was taught by an uncle .,the chief hurts the child .,the child is hurt by the chief .
the guest discovers the guy .,the guy is discovered by the guest .,a child hurt a colonel .,a colonel was hurt by a child .
the brother caught the buddy .,the buddy was caught by the brother .,a colonel hurts a cop .,a cop is hurt by a colonel .
a princess hurries a professor .,a professor is hurried by a princess .,the cop hurt the cousin .,the cousin was hurt by the cop .
a worker taught a writer .,a writer was taught by a worker .,the cousin hurts the daughter .,the daughter is hurt by the cousin .
the leader grabs the man .,the man is grabbed by the leader .,a daughter hurt a doctor .,a doctor was hurt by a daughter .
the mayor bothered the minister .,the minister was bothered by the mayor .,a doctor hurts an employee .,an employee is hurt by a doctor .
